country,ccode,year,lau,launame,urban_area_type,NUTS3CODE,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,pop_density_km_sq,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_under15,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,population_m_25plus,population_f_25plus,population_25plus,population_m_45to64,population_f_45to64,population_45to64
Greece,300,2001,EL421,"Kalymnos, Karpathos, Kos, Rhodes (former (Dodekanisos Prefecture)",1,EL421,11160,47400,82950,6140,24600,40270,5020,22800,42680,5690,5320,6210,8010,6130,11320,6980,5980,5590,7730,6260,7730,12670,11300,11800,15740,12390,19050,5910,7840,4410,2880,1250,510,5450,7690,4920,3730,1610,1200,11360,15530,9330,6610,2860,1710,490,1840,1510,780,250,150,340,1650,1800,1350,550,450,830,3490,3310,2130,800,600,33290,36990,5800,19150,4530,16890,70280,36040,10330,0,0,0,0,0,0,0,0,0,7.8863683,33.495865,58.617767,8.6466694,34.643009,56.710323,7.1205673,32.340427,60.539005,50.965405,45.695896,3.3386967,37.269131,51.220318,11.510554,48.281506,38.175121,13.543371,64.297386,27.001635,8.7009802,77.196259,17.819315,4.9844236,89.185394,8.0056181,2.8089888,54.659359,42.67815,2.6624901,39.033943,50.195824,10.770235,45.410236,39.967506,14.622258,60.343483,29.117876,10.538642,74.346794,19.12114,6.5320663,82.409378,12.793177,4.7974415,47.06369,48.883373,4.0529361,35.466667,52.266666,12.266666,51.195385,36.35614,12.448475,68.637535,24.678663,6.6838045,80.340759,16.3827,3.27654,94.490822,4.2570953,1.2520868,0,173900,141510,32390,0,21360,88300,71010,17290,61630,9380,85600,70500,15100,58520,11980,0,12770,15320,12310,12810,8420,12090,15000,12130,11670,7630,24860,30320,24440,24480,16050,58240,58410,116650,0,0,0
Greece,300,2001,EL422,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos (former (Kyklades Prefecture)",1,EL422,5700,25920,55620,3040,13670,28280,2660,12250,27340,2750,2870,3730,4480,5000,8510,3810,3830,3700,3800,4240,8900,6560,6700,7430,8280,9240,17410,2970,4510,2500,1350,500,420,2540,3830,3390,2160,1060,690,5510,8340,5890,3510,1560,1110,130,1110,760,500,90,70,130,890,860,740,230,190,260,2000,1620,1240,320,260,24470,24590,2910,11130,2530,9280,49060,20410,5440,0,0,0,0,0,0,0,0,0,6.5337,29.711142,63.755157,6.7570572,30.384529,62.858414,6.2958579,28.994083,64.71006,53.203568,44.687752,2.1086781,39.319248,48.943661,11.737089,49.732262,39.424366,10.843373,63.545666,26.937836,9.5165005,83.093529,14.028777,2.8776979,92.705002,5.910543,1.3844515,58.796295,39.197533,2.0061729,44.795322,44.795322,10.409357,46.540882,42.64151,10.81761,56.716419,32.238808,11.044776,76.672691,19.168173,4.159132,91.002045,7.0552149,1.9427403,47.008549,50.76923,2.2222223,33.804478,53.121319,13.074205,53.361946,35.765381,10.872675,70.774094,21.327015,7.8988943,89.445435,8.9445438,1.6100179,94.555557,4.6666665,.77777779,0,104800,87240,17560,0,18780,54380,44990,9390,35210,9780,50420,42250,8170,33250,9000,0,6480,8550,7950,6700,5530,5850,8490,6990,6330,5590,12330,17040,14940,13030,11120,38510,36400,74910,0,0,0
Greece,300,2001,EL431,Heraklion,2,EL431,18640,71540,135410,9720,35700,66670,8920,35840,68740,9030,7000,8550,10720,11580,21860,11970,9490,8690,10410,9630,16480,21000,16490,17240,21130,21210,38340,9750,11910,7260,4330,1550,1040,9470,10640,7250,4640,2060,1640,19220,22550,14510,8970,3610,2680,470,3290,2710,1650,570,230,300,2190,2690,2370,1200,970,770,5480,5400,4020,1770,1200,54700,59710,9420,26230,8450,26090,114410,52320,17870,0,0,0,0,0,0,0,0,0,8.2627773,31.712399,60.024822,8.6716032,31.849407,59.478989,7.8590307,31.577093,60.563877,51.232006,46.889484,1.8785069,37.039532,50.651394,12.309074,46.40646,39.057873,14.535666,61.928486,26.289566,11.781946,79.76683,13.576532,6.6566377,90.810043,6.3477025,2.8422549,55.059799,43.560257,1.3799448,42.517921,47.67025,9.8118277,46.645195,38.915726,14.439076,59.7589,26.636051,13.605052,74.709076,15.98138,9.3095427,86.327919,8.5908852,5.0811944,46.909092,50.649349,2.4415584,31.531532,53.648647,14.819819,46.166306,39.200863,14.63283,64.19162,25.928144,9.8802395,84.525551,11.313869,4.160584,94.509293,4.496325,.99437958,0,273370,225590,47780,0,42220,137160,112090,25070,93000,19090,136210,113500,22710,90370,23130,0,21740,22320,18630,17420,12890,19250,22200,18520,16700,13700,40990,44520,37150,34120,26590,90350,94250,184600,0,0,0
Greece,300,2001,EL432,Lasithi,2,EL432,4230,18120,38770,2210,9430,18820,2020,8690,19950,2130,1790,2190,2730,3050,8060,2610,2240,2300,2710,2590,6370,4740,4030,4490,5440,5640,14430,1840,2520,2180,1280,530,340,1790,2290,2410,1410,720,810,3630,4810,4590,2690,1250,1150,180,710,450,450,110,120,60,420,460,540,470,260,240,1130,910,990,580,380,16210,17820,2150,7640,1840,6850,34030,14490,3990,0,0,0,0,0,0,0,0,0,6.9208117,29.646597,63.43259,7.2554169,30.958633,61.78595,6.5883889,28.343119,65.068497,55.052265,42.160278,2.7874565,40.421265,48.244736,11.334002,44.944946,45.945946,9.1091089,59.649124,29.495613,10.855263,75.502007,16.733601,7.7643909,90.413536,7.205514,2.3809524,58.52018,40.134529,1.3452915,45.252525,46.262627,8.484848,44.487427,46.615086,8.8974857,58.154507,30.257511,11.587983,68.518517,19.047619,12.433863,85.618279,10.887096,3.4946237,51.325302,44.337349,4.3373494,35.657372,50.199203,14.143426,45.435684,45.228214,9.3360996,61.210762,28.699551,10.089686,82.655823,14.363144,2.9810297,94.600937,3.9906104,1.4084507,0,72780,61120,11660,0,15960,36820,30460,6360,23020,7440,35960,30660,5300,22140,8520,0,4460,4950,5170,4660,3780,4150,5020,4820,4460,3690,8610,9970,9990,9120,7470,26000,26510,52510,0,0,0
Greece,300,2001,EL433,Rethymno,1,EL433,4750,19470,36980,2370,9590,18500,2380,9880,18480,2540,2010,2150,2610,2940,6230,3380,2820,2290,2580,2180,5250,5920,4830,4440,5190,5120,11480,3470,2910,1750,1180,340,230,2340,2850,2230,1190,500,480,5810,5760,3980,2370,840,710,210,950,570,390,150,110,130,590,570,670,240,170,340,1540,1140,1060,390,280,15120,15940,2240,7250,2170,6410,31060,13660,4410,0,0,0,0,0,0,0,0,0,7.7614379,31.813726,60.424835,7.7806959,31.483913,60.73539,7.7423553,32.140533,60.117111,49.047226,48.135876,2.8169014,39.81863,47.485573,12.695796,46.443516,41.631798,11.924686,60.208817,27.4942,12.296984,80.629921,13.228347,6.1417322,92.060944,5.693665,2.245389,57.777779,40,2.2222223,45.047924,45.527157,9.4249201,44.990177,43.811394,11.198428,58.108109,26.801802,15.09009,74.657532,17.123287,8.2191782,88.983047,8.1355934,2.881356,40.836014,55.787781,3.3762057,34.241909,49.574104,16.183987,48.098434,39.149887,12.751678,62.440193,28.229666,9.3301439,85.714287,9.9125366,4.373178,94.824959,3.500761,1.6742771,0,75250,61200,14050,0,12470,37760,30460,7300,24560,5900,37490,30740,6750,24170,6570,0,5850,6260,5090,4440,2920,6220,5870,4470,4180,3430,12070,12130,9560,8620,6350,24610,24520,49130,0,0,0
Greece,300,2001,EL434,Chania,2,EL434,8960,38750,63690,4610,20330,30750,4350,18420,32940,4300,2890,4220,4700,5610,11220,4980,4190,3940,4180,4370,9090,9280,7080,8160,8880,9980,20310,3700,6030,4230,2620,960,880,4170,5390,4520,3370,1410,1470,7870,11420,8750,5990,2370,2350,270,1460,1350,1000,180,90,110,1130,1260,1140,630,340,380,2590,2610,2140,810,430,25770,28640,4500,16160,4080,14720,54410,30880,8580,0,0,0,0,0,0,0,0,0,8.043088,34.784561,57.172352,8.2779675,36.505657,55.216377,7.8082929,33.064083,59.127625,52.93782,44.894466,2.1677125,33.570412,54.148888,12.280702,41.80328,44.825821,13.370902,52.204586,35.214581,12.580834,75.835869,18.009119,6.155015,87.960159,10.177566,1.862278,53.779697,45.032398,1.187905,39.122314,50.326797,10.550887,40.534981,46.502056,12.962963,48.101265,38.780209,13.118527,68.174728,21.99688,9.828393,83.394493,13.486238,3.119266,51.995163,44.740025,3.2648125,27.842005,58.092487,14.065511,43.061226,43.163265,13.77551,56.490383,31.490385,12.019231,83.111115,14.222222,2.6666667,92.042656,7.2190318,.7383101,0,134220,111400,22820,0,23090,67600,55690,11910,44790,10900,66620,55710,10910,43520,12190,0,9260,10710,9720,8690,6410,8270,10380,9800,8320,6750,17530,21090,19520,17010,13160,46430,47440,93870,0,0,0
Greece,300,2001,EL511,Evros,2,EL511,8160,30970,76160,4430,16010,35750,3730,14960,40410,3810,2440,4440,6040,8240,15440,4330,3020,3720,5820,7220,11640,8140,5460,8160,11860,15460,27080,4260,4930,3250,1380,590,550,3710,4950,3560,2270,800,720,7970,9880,6810,3650,1390,1270,180,1530,1030,540,310,140,130,1370,1360,950,390,230,310,2900,2390,1490,700,370,31420,36600,4300,12300,3550,10700,68020,23000,7850,0,0,0,0,0,0,0,0,0,7.0778036,26.862694,66.059502,7.883965,28.492615,63.623421,6.3113365,25.313028,68.375633,49.573692,48.538368,1.8879415,29.93421,54.166668,15.899123,47.004608,39.228111,13.767282,69.764709,21.470589,8.7647057,88.091171,7.920228,3.9886041,94.289696,4.4220057,1.2883009,52.998775,45.410038,1.5911872,32.334045,52.99786,14.668095,43.055557,41.203705,15.740741,64.380531,25.110619,10.508849,85.850182,9.5124855,4.6373367,92.45433,5.7188244,1.8268467,46.18182,51.636364,2.1818182,27.41573,55.393257,17.191011,50.917431,37.270641,11.811927,75.879395,17.336683,6.7839198,90.153175,6.455142,3.391685,95.72226,3.4097955,.86794794,0,135980,115290,20690,0,28720,66840,56190,10650,43600,12590,69140,59100,10040,42970,16130,0,8170,9340,8640,9040,8410,8250,8900,8720,7960,9140,16420,18240,17360,17000,17550,48020,50850,98870,0,0,0
Greece,300,2001,EL512,Xanthi,2,EL512,4940,17650,55500,2940,9530,25870,2000,8120,29630,4580,3830,4620,4740,5300,6560,4820,3720,3760,4180,4250,5140,9400,7550,8380,8920,9550,11700,2110,2570,2000,820,420,200,2610,2530,2180,1300,530,380,4720,5100,4180,2120,950,580,170,660,700,320,140,10,210,830,850,590,260,200,380,1490,1550,910,400,210,21050,25050,2730,6920,1830,6010,46100,12930,4560,0,0,0,0,0,0,0,0,0,6.3260341,22.602125,71.071838,7.6682315,24.856546,67.47522,5.0314465,20.427673,74.540878,64.827583,32.551723,2.6206896,53.394627,36.067894,10.537482,59.390503,29.62438,10.985117,74.644348,17.740585,7.6150627,87.614677,8.7155962,3.6697247,93.674942,4.6437149,1.6813451,63.089005,34.162304,2.7486911,52.542374,35.734463,11.723164,55.375553,32.106037,12.51841,68.863258,21.416803,9.7199345,84.325394,10.515873,5.15873,89.860138,6.6433568,3.4965036,66.763847,30.758017,2.4781342,54.24929,36.402267,9.3484421,63.114754,27.322405,9.5628414,80.612244,13.945579,5.4421768,90.443687,7.1672354,2.3890786,96.898079,2.9542098,.14771049,0,96480,78090,18390,0,12490,47540,38340,9200,32620,5720,48940,39750,9190,32980,6770,0,7640,7080,6790,6070,5040,6860,7060,7320,5880,5860,14500,14140,14110,11950,10900,30700,32890,63590,0,0,0
Greece,300,2001,EL513,Rhodope,1,EL513,5190,18780,65490,2870,9380,30140,2320,9400,35350,4860,3840,4850,5930,6380,9490,4330,3970,4120,5050,5230,7440,9190,7810,8970,10980,11610,16930,3260,2620,1940,970,300,310,2440,2510,2310,1110,580,430,5700,5130,4250,2080,880,740,140,940,680,380,120,60,140,710,820,710,380,110,280,1650,1500,1090,500,170,25810,30490,2730,6940,2180,6140,56300,13080,4910,0,0,0,0,0,0,0,0,0,5.8014755,20.992622,73.205902,6.7704649,22.127861,71.101677,4.9288292,19.970257,75.100914,60.580093,37.574158,1.8457482,53.529816,35.161068,11.309115,60.9375,28.872282,10.190217,77.597176,14.699647,7.7031803,89.376442,6.7744417,3.8491147,94.899101,4.1479821,.95291477,62.662807,35.311142,2.0260491,55.215576,34.909595,9.8748264,56.827587,31.862068,11.310345,73.508003,16.157206,10.334789,84.491112,9.3699512,6.1389337,93.233086,5.3884711,1.3784461,58.837772,39.467312,1.6949153,51.891891,35.405407,12.702703,64.926369,25.970549,9.1030788,81.456047,13.324176,5.2197804,93.823532,4.4117646,1.7647059,96.247467,3.1440163,.60851926,0,106090,89460,16630,0,17840,51180,42390,8790,34410,7980,54910,47070,7840,37210,9860,0,6910,7190,7250,6870,6190,8260,7400,7470,7280,6800,15170,14590,14720,14150,12990,35480,38810,74290,0,0,0
Greece,300,2001,EL514,Drama,1,EL514,5130,23220,53200,2880,12050,24650,2250,11170,28550,2320,2130,3190,4370,5970,10570,3180,2380,2460,3560,4380,8690,5500,4510,5650,7930,10350,19260,3030,3840,2510,1140,320,330,2640,3430,3020,1810,600,550,5670,7270,5530,2950,920,880,120,750,700,430,160,90,110,800,860,610,270,230,230,1550,1560,1040,430,320,21470,26230,2770,9410,2130,8140,47700,17550,4900,0,0,0,0,0,0,0,0,0,6.2906194,28.47333,65.236053,7.276402,30.44467,62.278927,5.3609719,26.614248,68.02478,48.245613,49.736843,2.0175438,33.833458,54.538635,11.627907,44.348507,43.406593,12.244898,66.526848,24.748322,8.7248325,88.46154,7.8632479,3.6752136,94.134895,4.3010755,1.5640274,53.625633,44.519394,1.8549747,36.00605,51.891075,12.102875,38.801262,47.634068,13.564669,59.531773,30.267559,10.200669,83.428574,11.428572,5.1428571,91.763466,5.8078141,2.4287224,42.413162,55.393051,2.1937842,31.696428,57.142857,11.160714,49.84375,39.21875,10.9375,73.569023,19.191919,7.2390571,92.558136,4.9612403,2.4806201,96.178345,3.0027297,.81892627,0,96560,81550,15010,0,20460,47340,39580,7760,30110,9470,49220,41970,7250,30980,10990,0,5930,6610,6340,5980,5250,5470,6720,6400,5940,6450,11400,13330,12740,11920,11700,33650,36500,70150,0,0,0
Greece,300,2001,EL515,"Thasos, Kavala",2,EL515,7880,35520,73200,4110,18440,34100,3770,17080,39100,3700,3150,4420,6350,7700,13780,4530,3950,3620,5150,6050,10800,8230,7100,8040,11500,13750,24580,4220,5070,4280,2020,880,610,3450,5120,4470,2740,1330,1330,7670,10190,8750,4760,2210,1940,200,1380,1090,760,230,110,80,1020,1240,990,480,300,280,2400,2330,1750,710,410,29570,35400,4030,14990,3570,12860,64970,27850,7600,0,0,0,0,0,0,0,0,0,6.7581477,30.463121,62.778732,7.255075,32.550751,60.194176,6.2885737,28.490408,65.221016,50.865265,47.404202,1.7305316,36.058914,51.752159,12.188929,42.050209,45.763599,12.186193,63.853416,26.429762,9.7168236,82.483505,13.257348,4.2591481,91.273674,7.2038617,1.5224657,56.203472,42.80397,.99255586,39.147671,50.743309,10.109019,38.799572,47.909969,13.290461,57.995495,30.855856,11.148648,76.972008,16.92112,6.1068702,86.886566,10.69992,2.4135158,45.566502,51.970444,2.4630542,32.8125,52.8125,14.375,45.148109,43.718079,11.13381,69.550934,22.124863,8.3242064,87.400681,9.9886494,2.6106696,95.034485,4.2068968,.75862068,0,138300,116600,21700,0,26930,67880,56650,11230,44220,12430,70420,59950,10470,45450,14500,0,8060,10090,9330,8880,7860,8120,9600,9790,9130,8810,16180,19690,19120,18010,16670,48590,51830,100420,0,0,0
Greece,300,2001,EL521,Imathia,2,EL521,7400,31900,74920,3930,16830,34950,3470,15070,39970,4190,3380,5060,7380,8230,11730,5110,3950,3690,5710,7250,9240,9300,7330,8750,13090,15480,20970,4060,5120,3080,1640,760,410,3580,5000,3960,2450,1090,750,7640,10120,7040,4090,1850,1160,210,1190,1180,730,140,20,100,920,1150,1060,450,250,310,2110,2330,1790,590,270,29840,35780,3830,13250,3260,11010,65620,24260,7090,0,0,0,0,0,0,0,0,0,6.4787254,27.928558,65.592712,7.054389,30.210016,62.735596,5.9306102,25.756281,68.31311,53.913044,44.289856,1.7971015,37.474438,51.738243,10.787321,48.289185,38.852097,12.85872,69.003693,21.560358,9.4359512,86.383926,10.323661,3.2924106,93.616074,5.1785712,1.2053572,58.134243,40.7281,1.1376565,40.020264,50.658562,9.3211756,41.93182,45,13.068182,61.930584,26.572668,11.496746,82.480087,12.400455,5.1194539,90.234375,7.3242188,2.4414063,49.527187,47.990543,2.4822695,34.881321,52.837978,12.280702,54.291847,33.047211,12.660944,75.692307,16.820513,7.4871793,90.142387,8.3242064,1.5334064,96.463814,3.3717105,.16447368,0,136520,114220,22300,0,22400,67140,55710,11430,45470,10240,69380,58510,10870,46350,12160,0,8790,9870,8800,9220,8790,8460,9690,9320,9750,9130,17250,19560,18120,18970,17920,46920,50050,96970,0,0,0
Greece,300,2001,EL522,Thessaloniki,5,EL522,108010,345850,394080,55390,170170,178100,52620,175680,215980,25230,16620,26900,35770,42210,69250,31300,20700,20680,27100,30840,47480,56530,37320,47580,62870,73050,116730,47790,47660,35690,23140,11950,9450,40700,45420,36260,24670,12690,10430,88490,93080,71950,47810,24640,19880,3810,18620,14690,9130,3870,2500,2130,14440,14270,11460,6980,6110,5940,33060,28960,20590,10850,8610,146800,190750,53260,129470,48810,127890,337550,257360,102070,0,0,0,0,0,0,0,0,0,12.737929,40.787083,46.474987,13.721944,42.156765,44.121292,11.843883,39.542629,48.613487,37.447006,58.618176,3.9348171,22.831274,56.943596,20.225132,32.042561,48.454441,19.502996,47.893654,36.421116,15.685229,67.302376,22.701309,9.996315,80.381493,13.689574,5.9289355,42.223122,54.903549,2.8733306,25.695133,56.380337,17.924528,29.040865,50.919815,20.03932,42.859402,39.016289,18.124308,61.057217,25.123737,13.819046,74.164322,16.291784,9.5438919,32.838734,62.202263,4.9590006,20.04825,57.490955,22.460796,34.808487,46.182713,19.008799,52.572018,34.009407,13.418577,72.738235,20.592796,6.6689644,85.283249,11.637931,3.0788176,0,1003210,847940,155270,0,145220,483200,403660,79540,339640,64020,520010,444280,75730,363080,81200,0,74130,80560,71210,63230,50510,76830,82900,77280,68040,58030,150960,163460,148490,131270,108540,329530,367450,696980,0,0,0
Greece,300,2001,EL523,Kilkis,1,EL523,3560,19470,47200,1980,9930,22470,1580,9540,24730,2050,1690,2790,3220,5680,9300,2790,2300,2410,2680,4270,8020,4840,3990,5200,5900,9950,17320,2860,3070,2070,980,420,140,2100,2660,2860,1260,650,400,4960,5730,4930,2240,1070,540,90,610,520,200,100,60,60,500,640,350,250,180,150,1110,1160,550,350,240,19680,22680,1920,7830,1490,6680,42360,14510,3410,0,0,0,0,0,0,0,0,0,5.0690589,27.723196,67.207748,5.7591624,28.883072,65.357765,4.4072523,26.610878,68.981873,48.643215,49.849247,1.5075377,36.842106,52.908588,10.249308,46.05846,43.666962,10.274579,67.894135,25.776754,6.329114,87.510994,9.4107304,3.0782762,95.690605,2.9834254,1.3259668,56.363636,42.424244,1.2121212,42.124542,48.717949,9.1575089,40.778343,48.392555,10.829103,62.470863,29.37063,8.1585083,82.591873,12.572534,4.8355899,93.255814,4.6511626,2.0930233,41,57.200001,1.8,31.471136,57.16946,11.359405,51.858738,38.475838,9.6654272,73.181816,22.272728,4.5454545,91.6129,6.7741938,1.6129032,97.894737,1.4736842,.63157892,0,82180,70230,11950,0,18100,40880,34380,6500,25780,8600,41300,35850,5450,26350,9500,0,4950,5460,5910,4290,5170,5000,5370,5380,4400,6200,9950,10830,11290,8690,11370,29430,30850,60280,0,0,0
Greece,300,2001,EL524,Pella,1,EL524,5990,28460,82050,3040,15270,39760,2950,13190,42290,4310,3750,5820,6190,8380,13840,4850,5190,5340,5600,7220,11560,9160,8940,11160,11790,15600,25400,3790,4280,2950,1320,610,240,3170,4450,4060,2150,750,690,6960,8730,7010,3470,1360,930,240,1040,960,480,170,60,50,760,1010,750,290,180,290,1800,1970,1230,460,240,34910,37980,2990,12100,2710,9400,72890,21500,5700,0,0,0,0,0,0,0,0,0,5.1416311,24.429184,70.429184,5.2350612,26.295851,68.469086,5.0487761,22.57402,72.377205,55.819622,42.413162,1.7672151,45.916794,44.838211,9.2449923,55.412117,34.806355,9.7815294,71.497879,21.043056,7.4590659,89.552238,7.8071184,2.6406429,95.596535,3.5001881,.90327436,60.099133,39.281288,.61957866,49.903847,42.78846,7.3076925,51.296829,39.000961,9.7022095,65.882355,25.294117,8.8235292,87.409203,9.0799036,3.510896,93.000801,5.5510859,1.4481094,51.678658,45.443645,2.8776979,41.345093,47.188534,11.466372,59.815006,30.318602,9.8663921,77.47184,16.520651,6.0075092,91.484718,6.6593885,1.8558952,97.878357,1.6973126,.42432815,0,139470,116500,22970,0,26570,69760,58070,11690,45640,12430,69710,58430,11280,44290,14140,0,8070,10400,10410,8500,8260,8340,9070,9730,7990,9160,16410,19470,20140,16490,17420,50000,50090,100090,0,0,0
Greece,300,2001,EL525,Pieria,2,EL525,6980,29230,66160,3410,15120,32000,3570,14110,34160,3200,3020,4620,5710,7450,10160,4070,3710,4510,4890,6020,8800,7270,6730,9130,10600,13470,18960,4210,5180,2730,1280,500,210,3560,4960,3540,1800,780,480,7770,10140,6270,3080,1280,690,170,1410,1130,580,230,50,90,880,990,790,380,280,260,2290,2120,1370,610,330,27930,30960,3320,11560,3400,9900,58890,21460,6720,0,0,0,0,0,0,0,0,0,6.8184037,28.553288,64.628311,6.7484665,29.922817,63.328716,6.8865743,27.218365,65.895065,47.516338,50.784313,1.6993464,35.125259,52.922756,11.951983,52.111874,35.78767,12.100456,70.431892,20.465117,9.1029902,87.695313,8.333333,3.9713542,94.894897,3.4534535,1.6516516,52.720207,46.113991,1.1658031,38.848167,51.937172,9.2146597,49.889381,39.15929,10.951327,65.374329,24.064171,10.561498,83.844009,10.86351,5.292479,92.050209,5.0209203,2.9288702,42.216358,55.540897,2.242744,31.425598,53.902184,14.672216,54.481133,32.193398,13.325472,75.429329,16.908852,7.6618228,91.075798,6.1124697,2.8117359,97.504799,2.0153551,.47984645,0,123980,102370,21610,0,19980,61770,50530,11240,40970,9560,62210,51840,10370,41420,10420,0,7720,9550,9040,7480,7180,7580,9610,8480,7570,8180,15300,19160,17520,15050,15360,42810,44260,87070,0,0,0
