country,ccode,year,lau,launame,urban_area_type,NUTS3CODE,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,pop_density_km_sq,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_under15,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,population_m_25plus,population_f_25plus,population_25plus,population_m_45to64,population_f_45to64,population_45to64
Greece,300,1981,EL421,"Kalymnos, Karpathos, Kos, Rhodes (former (Dodekanisos Prefecture)",1,EL421,4540,10780,77530,3250,5520,36460,1290,5260,41070,6940,7300,6340,6110,5480,8900,6560,7440,6410,5400,4580,6070,13500,14740,12750,11510,10060,14970,1790,1950,770,380,170,200,1100,1990,970,920,320,220,2890,3940,1740,1300,490,420,240,620,160,140,60,70,130,1440,750,520,150,260,370,2060,910,660,210,330,29900,34130,3120,4420,1050,3470,64030,7890,4170,0,0,0,0,0,0,0,0,0,4.889607,11.610124,83.500267,7.1854963,12.204289,80.610214,2.7089458,11.045779,86.245277,80.548927,17.243437,2.2076373,71.070396,18.997107,9.932498,82.792206,11.298701,5.909091,85.449142,9.6510763,4.8997774,93.494423,4.5539036,1.9516729,95.229004,2.6717558,2.0992367,84.210526,14.120667,1.6688062,68.445259,18.307268,13.24747,78.843788,11.931119,9.2250919,78.947365,13.450293,7.6023393,90.693069,6.3366337,2.9702971,92.671753,3.3587787,3.9694657,77.369011,19.955406,2.6755853,73.961502,19.75684,6.2816615,87.207703,10.591472,2.2008252,92.15686,5.7315235,2.111614,95.971977,2.9772329,1.050788,97.055618,2.181025,.76335877,0,128290,92850,35440,0,15720,64130,45230,18900,38680,6550,64160,47620,16540,38450,9170,0,7790,10870,8130,6840,5050,8970,9870,7270,6630,5710,16760,20740,15400,13470,10760,37440,38650,76090,0,0,0
Greece,300,1981,EL422,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos (former (Kyklades Prefecture)",1,EL422,1960,5570,57900,1350,2950,28850,610,2620,29050,4160,4020,4170,5030,4330,7340,3800,4130,3910,5580,4540,6890,7960,8150,8080,10610,8870,14230,950,930,380,180,80,100,690,1060,500,370,150,180,1640,1990,880,550,230,280,120,330,90,30,20,20,30,620,330,130,120,120,150,950,420,160,140,140,25050,24890,1320,2260,490,1670,49940,3930,1810,0,0,0,0,0,0,0,0,0,2.9955678,8.5129147,88.491516,4.0723982,8.8989439,87.028656,1.889715,8.1164808,89.993805,81.641029,16.820513,1.5384616,73.489632,17.944094,8.5662756,86.140724,9.3816633,4.477612,93.727913,4.8586574,1.4134276,95.995674,2.4891775,1.5151515,97.133102,1.9112628,.95563138,84.070793,15.265487,.66371679,71.084335,18.244406,10.671256,82.489449,10.548523,6.9620252,91.776314,6.0855265,2.1381578,94.386696,3.1185031,2.4948025,95.827538,2.5034771,1.6689847,79.541107,18.164436,2.2944551,76.13636,17.613636,6.25,89.870689,8.1896553,1.9396552,95.992363,3.4351146,.57251906,97.742661,1.8058691,.45146728,98.391418,1.3404826,.26809651,0,84710,65430,19280,0,14650,42700,33150,9550,25960,7190,42010,32280,9730,24820,7460,0,4520,5810,4740,6080,4810,5230,5280,4640,5240,4430,9750,11090,9380,11320,9240,28630,27050,55680,0,0,0
Greece,300,1981,EL431,Heraklion,2,EL431,7450,18640,136730,4350,8970,64760,3100,9670,71970,10780,9960,11840,13590,9600,16200,10020,10010,10700,12180,9000,12850,20800,19970,22540,25770,18600,29050,3760,2990,1480,820,390,230,2730,2410,1640,1110,460,620,6490,5400,3120,1930,850,850,480,1440,630,260,60,230,200,1490,1230,690,360,380,680,2930,1860,950,420,610,54740,61190,4150,6240,2620,5910,115930,12150,6770,0,0,0,0,0,0,0,0,0,4.5756049,11.448225,83.976173,5.571209,11.488217,82.940575,3.6582487,11.411376,84.930374,74.365395,23.203432,2.4311762,70.565369,19.081272,10.353357,81.904068,11.33721,6.7587209,89.947647,6.7364745,3.3158813,93.608452,4.2778058,2.1137393,95.214684,2.7859719,1.9993445,77.374519,21.081081,1.5444015,71.962616,17.325665,10.711719,78.850403,12.085483,9.0641117,87.124466,7.9399142,4.9356222,91.649696,4.6843176,3.6659877,92.779785,4.4765344,2.7436824,71.770973,25.033289,3.195739,69.214729,20.778318,10.006949,84.87455,10.609319,4.516129,92.638039,5.5896387,1.7723244,95.522385,3.8805971,.5970149,97.238899,1.3805522,1.3805522,0,224830,162820,62010,0,30510,110020,78080,31940,64230,13850,114810,84740,30070,68080,16660,0,12950,13910,13570,13980,9820,15020,14390,13950,14670,10050,27970,28300,27520,28650,19870,65130,69720,134850,0,0,0
Greece,300,1981,EL432,Lasithi,2,EL432,2370,4970,44170,1550,2490,20530,820,2480,23640,2700,2410,2940,4510,3920,7160,2620,2560,3060,3600,3270,5420,5320,4970,6000,8110,7190,12580,930,700,400,300,100,50,500,750,430,460,160,190,1430,1450,830,760,260,240,70,420,170,70,20,70,130,650,320,210,100,140,200,1070,490,280,120,210,17910,20940,1420,1990,750,1550,38850,3540,2170,0,0,0,0,0,0,0,0,0,4.6010485,9.648612,85.750343,6.3085065,10.13431,83.557182,3.0438011,9.2056417,87.750557,76.546761,20.575539,2.8776979,66.355141,19.359146,14.285714,81.967216,11.338798,6.6939893,88.633881,8.3060112,3.0601094,94.980186,3.4346104,1.5852047,96.546432,1.8419033,1.6116654,80.615387,15.384615,4,64.646461,18.939394,16.414141,80.314964,11.286089,8.3989506,84.309135,10.772834,4.9180326,92.63456,4.532578,2.8328612,94.260872,3.3043478,2.4347825,72.972977,25.135136,1.8918918,68.271957,19.830029,11.898017,83.760681,11.396011,4.8433046,92.41803,6.147541,1.4344262,97.029701,2.4752476,.49504951,98.351646,.68681318,.96153843,0,65610,51510,14100,0,13030,31830,24570,7260,18820,5750,33780,26940,6840,19660,7280,0,3250,3960,3810,4270,3530,3700,3530,3510,4880,4040,6950,7490,7320,9150,7570,21320,23240,44560,0,0,0
Greece,300,1981,EL433,Rethymno,1,EL433,1770,3990,38610,1130,1870,18270,640,2120,20340,2770,2160,2730,3660,3420,5600,2360,2520,2270,3120,3110,4890,5130,4680,5000,6780,6530,10490,1050,540,170,190,90,80,510,550,410,220,50,130,1560,1090,580,410,140,210,100,320,130,40,10,40,30,510,290,180,70,50,130,830,420,220,80,90,15910,17570,1100,1360,540,1070,33480,2430,1640,0,0,0,0,0,0,0,0,0,3.989182,8.9925623,87.018257,5.3126469,8.7917252,85.89563,2.7705629,9.1774893,88.051949,75.21994,22.873899,1.9061583,70.909088,16.515152,12.575758,83.333336,9.666667,7,91.497978,5.5330634,2.9689608,96.740738,2.074074,1.1851852,97.21965,1.9462465,.83410567,81.379311,17.586206,1.0344827,70.39106,15.363129,14.245811,76.430977,13.804714,9.7643099,88.63636,6.25,5.1136365,96.284828,1.5479876,2.1671827,96.449707,2.5641026,.9861933,70.663269,26.785715,2.5510204,71.523178,17.880795,10.596026,90.099007,5.6105609,4.2904291,94.087402,4.8843188,1.0282776,97.159088,2.5568182,.28409091,97.9021,1.3986014,.69930071,0,59800,44370,15430,0,10790,29140,21270,7870,16200,5070,30660,23100,7560,17380,5720,0,2900,3580,2970,3520,3230,3920,3020,3030,3890,3520,6820,6600,6000,7410,6750,18370,19180,37550,0,0,0
Greece,300,1981,EL434,Chania,2,EL434,4410,11890,71650,2690,5870,33760,1720,6020,37890,5140,4500,5480,6720,6440,9610,4740,4510,4780,6300,5300,8130,9880,9010,10260,13020,11740,17740,2180,1790,820,710,300,220,1370,1570,1080,1120,380,350,3550,3360,1900,1830,680,570,240,720,390,170,70,130,160,1070,650,390,220,200,400,1790,1040,560,290,330,29020,32750,2530,4500,1480,3840,61770,8340,4010,0,0,0,0,0,0,0,0,0,5.0142126,13.519045,81.466743,6.3563328,13.87051,79.773155,3.7694499,13.193075,83.037476,71.438904,25.668837,2.8922632,63.629944,23.728813,12.641243,77.727272,14.393939,7.878788,84.490593,11.875405,3.6340039,92.368217,5.3501182,2.2816679,95.171677,3.05794,1.7703862,75.598083,21.85008,2.5518341,63.076923,21.958042,14.965035,73.425499,16.589861,9.9846392,80.66581,14.340589,4.993598,89.830505,6.4406781,3.7288136,93.663597,4.032258,2.3041475,67.989418,28.835979,3.1746032,64.194008,25.53495,10.271041,81.913307,12.2571,5.8295965,88.421051,9.3421049,2.2368422,94.566811,4.4052863,1.0279001,96.485947,2.2088354,1.3052208,0,115880,87950,27930,0,18640,56720,42320,14400,33640,8680,59160,45630,13530,35670,9960,0,6270,7150,6510,7810,5900,7560,7010,6690,7600,6810,13830,14160,13200,15410,12710,36050,38070,74120,0,0,0
Greece,300,1981,EL511,Evros,2,EL511,3660,7890,91020,2280,3870,43310,1380,4020,47710,6550,6050,8350,9900,6820,10040,6240,6350,7590,9720,6050,7360,12790,12400,15940,19620,12870,17400,1910,1020,510,410,120,50,1300,940,650,670,160,150,3210,1960,1160,1080,280,200,190,750,250,80,70,40,190,1130,610,300,20,30,380,1880,860,380,90,70,37070,41160,2090,2570,1190,2110,78230,4680,3280,0,0,0,0,0,0,0,0,0,3.5682948,7.6923075,88.739395,4.6097856,7.8245049,87.565712,2.5983808,7.5691962,89.83242,78.083031,19.597069,2.3199024,76.354683,12.068966,11.576355,88.752785,6.4587975,4.7884188,93.074005,5.1233397,1.8026565,97.205437,2.1148036,.67975831,98.471985,1.1318619,.39615166,80.724449,16.817595,2.4579561,75.41568,11.163896,13.420427,85.762711,7.3446326,6.8926554,90.926102,6.26754,2.8063612,97.110756,2.5682182,.32102728,97.612732,1.9893899,.39787799,75.722542,22.080925,2.1965318,77.36573,13.043478,9.5907927,91.657516,5.5982437,2.7442372,95.283928,3.9461019,.76997113,97.289589,1.7118403,.99857348,99.111549,.49358341,.39486673,0,133900,102570,31330,0,17670,65880,49460,16420,41920,7540,68020,53110,14910,42980,10130,0,7730,8420,8850,10690,6230,8650,7820,9110,10390,7010,16380,16240,17960,21080,13240,41730,44460,86190,0,0,0
Greece,300,1981,EL512,Xanthi,2,EL512,2080,4200,55620,1320,2390,25980,760,1810,29640,5910,4870,5250,5160,3190,5260,4740,4600,4650,5230,2870,3890,10650,9470,9900,10390,6060,9150,600,700,310,150,30,20,800,820,360,290,40,80,1400,1520,670,440,70,100,100,450,140,50,0,20,110,570,300,230,70,40,210,1020,440,280,70,60,21240,23730,1210,1590,660,1210,44970,2800,1870,0,0,0,0,0,0,0,0,0,3.3602586,6.7851372,89.854607,4.4459414,8.0498486,87.504211,2.3595157,5.6193728,92.021111,86.867867,11.41925,1.7128874,78.85096,12.65612,8.4929228,89.918259,6.0853767,3.996367,93.519348,3.9603961,2.520252,97.741936,1.1290323,1.1290323,98.281418,1.0741138,.64446831,83.893806,14.159292,1.9469026,76.794655,13.689483,9.5158596,87.570618,6.7796612,5.6497173,90.95652,5.0434785,4,96.308723,1.3422819,2.3489933,97.007484,1.9950125,.99750626,89.409988,9.0771561,1.5128593,80.897011,11.627907,7.4750829,92.105263,5.4385967,2.4561403,96.268654,2.7985075,.93283582,99.068321,.93167704,0,99.245285,.3773585,.3773585,0,86830,61900,24930,0,9310,42060,29690,12370,25680,4010,44770,32210,12560,26910,5300,0,5650,5990,5310,5750,2980,6610,6020,5700,5360,3220,12260,12010,11010,11110,6200,24040,25600,49640,0,0,0
Greece,300,1981,EL513,Rhodope,1,EL513,2130,4250,72950,1470,2120,34490,660,2130,38460,6820,6140,6960,7310,4730,6500,6010,6230,6030,7190,4070,4960,12830,12370,12990,14500,8800,11460,990,570,340,160,40,30,720,510,430,340,80,40,1710,1080,770,500,120,70,110,310,150,60,20,10,50,640,450,240,70,20,160,950,600,300,90,30,28480,31640,1420,1400,550,1140,60120,2540,1970,0,0,0,0,0,0,0,0,0,2.6849868,5.357368,91.957642,3.8602941,5.5672269,90.572479,1.6,5.1636362,93.236366,87.278908,11.632653,1.0884354,85.902779,7.5,6.5972223,90.45961,5.3621168,4.1782732,94.77124,3.2679739,1.9607843,97.669258,1.3318535,.9988901,99.134949,.60553634,.25951558,88.643066,10.619469,.73746312,84.417343,6.9105692,8.6720867,87.264832,6.2228656,6.512301,92.535393,4.3758044,3.0888031,96.445496,1.8957345,1.6587678,98.804779,.79681277,.39840639,86.111115,12.5,1.3888888,87.464386,8.1196585,4.4159546,93.422821,4.5637584,2.0134227,97.078354,2.1248341,.79681277,98.747391,.83507305,.41753653,99.388382,.45871559,.1529052,0,104700,79330,25370,0,11560,50890,38080,12810,33060,5020,53810,41250,12560,34710,6540,0,6780,7380,6910,7770,4220,7920,7020,7450,7530,4790,14700,14400,14360,15300,9010,31300,33330,64630,0,0,0
Greece,300,1981,EL514,Drama,1,EL514,2300,5940,60800,1370,2930,28440,930,3010,32360,4700,3620,5230,7240,3830,7740,4830,3650,4140,6690,3510,5620,9530,7270,9370,13930,7340,13360,1450,810,370,280,40,60,790,880,450,580,130,100,2240,1690,820,860,170,160,140,410,260,110,0,10,100,530,360,260,60,60,240,940,620,370,60,70,23610,27660,1270,2140,790,1560,51270,3700,2060,0,0,0,0,0,0,0,0,0,3.3314021,8.6037083,88.064888,4.184484,8.9492979,86.866219,2.5619836,8.2920113,89.146004,79.35054,18.651125,1.9983348,73.434341,17.070707,9.4949493,86.679001,7.5855689,5.7354302,91.886543,5.6728234,2.4406333,96.961693,2.2457068,.79260236,98.307579,1.1773363,.51508462,84.440559,13.811189,1.7482518,72.134384,17.391304,10.474308,83.63636,9.090909,7.2727275,88.84462,7.7025232,3.4528553,94.864868,3.5135136,1.6216216,97.231834,1.7301039,1.0380623,74.721779,23.052464,2.2257552,74.793388,16.735537,8.4710741,89.249146,6.313993,4.4368601,94.888596,3.6697247,1.4416776,98.966408,1.0335917,0,99.103714,.76824582,.12804097,0,90720,69040,21680,0,13590,43640,32740,10900,26960,5780,47080,36300,10780,28490,7810,0,5720,5060,4950,7530,3700,6290,4840,5860,7630,3870,12010,9900,10810,15160,7570,27020,30010,57030,0,0,0
Greece,300,1981,EL515,"Thasos, Kavala",2,EL515,4100,10150,83920,2500,5090,38590,1600,5060,45330,6560,5870,7390,9420,5600,10490,5660,5560,6080,9080,4600,7610,12220,11430,13470,18500,10200,18100,1980,1480,840,510,100,150,1590,1200,840,810,320,330,3570,2680,1680,1320,420,480,310,850,240,80,50,70,130,970,770,520,80,30,440,1820,1010,600,130,100,32930,38770,2370,3500,1290,3080,71700,6580,3660,0,0,0,0,0,0,0,0,0,4.1764288,10.339208,85.484367,5.413599,11.022087,83.564316,3.0775149,9.7326412,87.189842,75.292671,21.996304,2.7110291,71.751411,16.823603,11.424984,83.353958,10.39604,6.25,90.59745,6.4642506,2.9382958,94.88372,3.9069767,1.2093023,96.895073,2.5695932,.5353319,76.693764,21.544716,1.7615176,71.927551,15.523932,12.548512,79.063721,10.923277,10.013004,87.223824,7.7809796,4.9951968,92,6.4000001,1.6,95.483063,4.1405268,.37641156,74.12429,22.372881,3.5028248,71.585365,18.04878,10.365853,87.249115,9.9173555,2.8335302,94.105896,5.0949049,.79920077,97.391304,1.7391304,.86956519,97.945847,1.4005603,.65359479,0,128670,98170,30500,0,18680,62040,46180,15860,38210,7970,66630,51990,14640,41280,10710,0,7380,7730,7690,10410,5000,8850,8200,8470,10010,5750,16230,15930,16160,20420,10750,38800,43140,81940,0,0,0
Greece,300,1981,EL521,Imathia,2,EL521,2870,8680,82930,1760,4620,39420,1110,4060,43510,6820,7340,8420,8700,5040,7190,5680,6040,8190,8980,4580,5950,12500,13380,16610,17680,9620,13140,1830,1330,550,280,40,30,1270,1460,990,530,230,140,3100,2790,1540,810,270,170,210,550,230,60,30,30,90,720,480,360,40,70,300,1270,710,420,70,100,33740,36690,1670,3350,900,2230,70430,5580,2570,0,0,0,0,0,0,0,0,0,3.0376799,9.18713,87.775192,3.8427947,10.087337,86.06987,2.2801971,8.3401804,89.379623,78.616356,19.496855,1.8867924,76.720184,15.997706,7.2821102,88.069992,8.1654291,3.7645812,93.495506,4.2834477,2.2210472,96.586342,2.7108433,.70281124,97.98658,1.2677107,.74571216,80.681816,18.039772,1.2784091,73.479317,17.761557,8.7591238,84.782608,10.248447,4.9689441,90.982773,5.3698077,3.6474164,94.432991,4.7422681,.82474226,96.590912,2.2727273,1.1363636,76.975166,20.654627,2.3702033,79.609543,14.425162,5.9652929,91.521736,5.978261,2.5,96.238937,3.0973451,.66371679,98.630135,.78277886,.58708417,99.172417,.41379312,.41379312,0,128380,94480,33900,0,13410,63340,45800,17540,39640,6160,65040,48680,16360,41430,7250,0,7040,8220,9660,9870,4850,8860,9220,9200,9040,5110,15900,17440,18860,18910,9960,38760,39820,78580,0,0,0
Greece,300,1981,EL522,Thessaloniki,4,EL522,47080,134250,453470,27960,65460,207150,19120,68790,246320,38240,36710,44590,53090,31180,42510,33710,32890,37200,46670,26850,29830,71950,69600,81790,99760,58030,72340,28030,17490,10110,7130,3650,2380,22910,15740,9970,8540,4020,4280,50940,33230,20080,15670,7670,6660,2790,7720,4090,2560,1070,890,1270,9450,7140,5140,2810,2150,4060,17170,11230,7700,3880,3040,173440,208080,26690,42550,16330,40760,381520,83310,43020,0,0,0,0,0,0,0,0,0,7.4165092,21.148394,71.435097,9.3023252,21.77862,68.919052,5.7206116,20.581636,73.697754,56.675858,40.126034,3.1981096,58,27.691666,14.308333,72.316536,17.7542,9.929266,81.020058,12.726387,6.2535529,83.400398,11.023283,5.5763149,88.176498,8.1179914,3.7055094,58.231129,39.575054,2.1938157,56.628788,27.100552,16.27066,68.495674,18.357576,13.14675,77.33223,14.150787,8.516984,79.720901,11.935866,8.3432302,82.26696,11.80364,5.929399,55.372143,40.587894,4.0399652,59.286175,28.246124,12.4677,75.84623,17.196802,6.9569654,84.565147,11.35712,4.0777316,86.852371,10.16713,2.9805014,92.85714,5.1987767,1.9440805,0,830290,634800,195490,0,82040,400920,300570,100350,264310,36260,429370,334230,95140,288450,45780,0,57890,58080,54310,60350,33680,69060,61920,58790,62780,35900,126950,120000,113100,123130,69580,242680,265170,507850,0,0,0
Greece,300,1981,EL523,Kilkis,1,EL523,1270,3380,51480,790,2000,24140,480,1380,27340,3720,2970,4720,6240,3140,6550,3780,2470,4240,6320,2690,4640,7500,5440,8960,12560,5830,11190,600,380,270,100,20,10,580,470,410,400,60,80,1180,850,680,500,80,90,80,230,100,40,10,20,40,360,170,150,30,40,120,590,270,190,40,60,20360,23620,750,1420,400,780,43980,2200,1150,0,0,0,0,0,0,0,0,0,2.2626047,6.0217352,91.71566,2.9335313,7.4266615,89.639809,1.6438357,4.7260275,93.630135,85.227272,13.409091,1.3636364,79.069771,12.354651,8.5755816,90.413727,6.8617558,2.7245207,94.79245,3.7735848,1.4339622,97.983192,1.3445379,.67226893,98.677246,.79365081,.52910054,85.909088,13.181818,.90909094,74.848488,14.242424,10.909091,87.966805,8.5062237,3.5269709,91.994179,5.8224163,2.1834061,96.762589,2.1582735,1.0791367,97.478989,1.6806723,.84033614,84.545456,13.636364,1.8181819,82.960892,10.614525,6.4245811,92.730843,5.3045187,1.9646366,97.805641,1.5673981,.62695926,99.053627,.63091481,.3154574,99.544075,.15197569,.30395138,0,72630,56130,16500,0,11340,35320,26930,8390,22170,4760,37310,29200,8110,22620,6580,0,4400,3300,4820,6870,2780,4400,3580,5090,6380,3170,8800,6880,9910,13250,5950,22530,24800,47330,0,0,0
Greece,300,1981,EL524,Pella,1,EL524,2620,6900,87270,1560,3680,41930,1060,3220,45340,7490,5860,8400,9760,4920,8910,7150,5900,7750,10110,4390,6630,14640,11760,16150,19870,9310,15540,1330,910,550,300,70,60,1210,1110,550,570,200,40,2540,2020,1100,870,270,100,190,540,170,70,50,40,110,680,430,240,80,20,300,1220,600,310,130,60,34780,37850,1450,2470,870,1890,72630,4360,2320,0,0,0,0,0,0,0,0,0,2.7068913,7.1288357,90.164276,3.3071868,7.801569,88.891243,2.1362355,6.4893188,91.374443,83.752861,14.530892,1.7162471,78.400002,13.466666,8.1333332,90.476189,6.1624651,3.3613446,94.394302,4.1330166,1.4726841,95.880539,2.7806385,1.3388259,98.980888,.63694268,.38216561,84.415581,14.285714,1.2987013,76.723015,14.43433,8.8426523,88.774338,6.3001146,4.9255443,92.58242,5.2197804,2.1978023,94.00428,4.2826552,1.713062,99.103142,.5979073,.29895365,83.129852,14.761376,2.108768,80.164162,12.4487,7.3871408,92.105263,6.0307016,1.8640351,96.347481,2.9615004,.69101679,97.619049,1.3888888,.99206346,98.890121,.66592675,.44395116,0,127370,96790,30580,0,15700,63650,47170,16480,40480,6690,63720,49620,14100,40610,9010,0,8470,7690,8730,10920,4670,9010,7310,9120,10130,5040,17480,15000,17850,21050,9710,38700,40610,79310,0,0,0
Greece,300,1981,EL525,Pieria,2,EL525,3060,6110,66420,1870,3030,31490,1190,3080,34930,5910,5180,6420,6640,4110,6670,5480,4620,5910,6410,3870,5200,11390,9800,12330,13050,7980,11870,1620,820,360,200,60,20,1080,830,500,420,130,70,2700,1650,860,620,190,90,170,640,260,60,40,20,180,660,530,370,70,60,350,1300,790,430,110,80,26010,29020,1690,1950,1020,1460,55030,3410,2710,0,0,0,0,0,0,0,0,0,4.0481544,8.0830793,87.868767,5.1387744,8.3264637,86.53476,3.0357144,7.8571429,89.10714,78.878113,18.698061,2.4238226,76.862747,12.941176,10.196078,88.197426,6.1516452,5.6509299,92.553192,4.3971629,3.0496454,96.376808,2.2946861,1.3285024,98.588043,.74750829,.66445184,81.305641,16.023739,2.6706231,75.613747,13.584288,10.801964,85.158501,7.2046108,7.6368876,89.027779,5.8333335,5.1388888,95.085999,3.1941032,1.7199017,97.560974,1.3133209,1.1257036,76.75325,21.038961,2.2077923,78.012047,12.349398,9.6385546,91.193184,5.1136365,3.6931818,96.231888,2.8985507,.86956519,97.624702,1.4251782,.95011878,99.403877,.29806259,.29806259,0,103140,75590,27550,0,12040,50340,36390,13950,31060,5330,52800,39200,13600,32490,6710,0,6740,6110,6940,7200,4070,7700,6640,7040,6900,4210,14440,12750,13980,14100,8280,29650,31500,61150,0,0,0
