country,ccode,year,lau,launame,urban_area_type,NUTS3CODE,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,pop_density_km_sq,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_under15,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,population_m_25plus,population_f_25plus,population_25plus,population_m_45to64,population_f_45to64,population_45to64
Greece,300,1991,EL421,"Kalymnos, Karpathos, Kos, Rhodes (former (Dodekanisos Prefecture)",1,EL421,7030,24020,81970,4340,12420,38980,2690,11600,42990,7120,5750,7360,6840,6480,9440,7410,5320,7420,6420,5560,6850,14530,11070,14780,13260,12040,16290,4250,3610,2120,1090,330,200,3300,3640,2650,1390,860,580,7550,7250,4770,2480,1190,780,290,1390,590,270,50,100,140,1510,1280,650,470,290,430,2900,1870,920,520,390,31570,35870,4200,9120,2400,7350,67440,16470,6600,0,0,0,0,0,0,0,0,0,6.215189,21.235966,72.469276,7.7777777,22.258064,69.856628,4.6937709,20.240795,75.013084,64.549088,33.540649,1.9102621,52.020676,34.06955,13.62782,68.968735,22.258516,8.7260847,79.54409,14.877025,5.5188961,87.5,8.6482553,3.7790697,93.298965,4.4673538,2.2336769,68.29493,30.414747,1.2903225,50.666668,34.666668,14.380953,65.316902,23.327465,11.267606,75.796928,16.410862,7.6741443,80.579712,12.463768,6.811594,88.730568,7.5129533,3.7564766,61.063465,36.449398,2.4871354,53.33952,33.487942,12.894249,73.088379,21.052631,5.8589869,83.414635,13.292683,3.2926829,94.46064,4.8104959,.728863,96.919914,2.0533881,1.0266941,0,146110,113110,33000,0,17460,73340,55800,17540,48080,7720,72770,57310,15460,47570,9740,0,10850,10500,11360,8470,6900,11660,10780,10070,8200,6860,22510,21280,21430,16670,13760,44950,45650,90600,0,0,0
Greece,300,1991,EL422,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos (former (Kyklades Prefecture)",1,EL422,3810,12580,56750,2330,6830,28100,1480,5750,28650,3740,3660,4160,4270,5710,7110,3420,3630,4240,4250,5540,7020,7160,7290,8400,8520,11250,14130,1910,1980,940,540,270,110,1350,2470,1460,770,520,260,3260,4450,2400,1310,790,370,210,710,340,150,40,30,90,910,620,360,200,150,300,1620,960,510,240,180,24680,24910,2240,5480,1270,3840,49590,9320,3510,0,0,0,0,0,0,0,0,0,5.2070522,17.192839,77.559113,6.253355,18.33065,75.415993,4.1214147,16.012253,79.782791,66.791046,30.410448,2.7985075,54.525055,33.28347,12.116679,71.307297,20.373514,8.1494055,82.398453,12.669246,4.9323015,91.612381,6.4332247,1.9543974,96.253403,2.520436,1.226158,70.370369,27.777779,1.8518518,51.783169,35.235378,12.981455,67.088608,23.101265,9.8101263,78.996284,14.312267,6.6914496,88.498405,8.3067093,3.1948881,94.481827,3.4993269,2.0188425,63.822525,32.593857,3.5836177,57.547169,31.132076,11.163522,76.190475,17.216118,6.2271061,86.088707,10.887096,3.0241935,94.850502,4.4850497,.66445184,98.068962,1.5172414,.41379312,0,90900,73170,17730,0,14680,46660,37260,9400,29830,7430,44240,35910,8330,28660,7250,0,4860,7010,6320,5380,6260,5860,6360,5460,4960,6020,10720,13370,11780,10340,12280,32400,30050,62450,0,0,0
Greece,300,1991,EL431,Heraklion,2,EL431,12050,39910,140640,7040,19600,67640,5010,20310,73000,11350,8640,10490,11560,13530,17430,12570,8490,10560,10380,11310,14330,23920,17130,21050,21940,24840,31760,7280,6660,3510,1670,720,470,6230,5690,3830,1930,1230,690,13510,12350,7340,3600,1950,1160,430,1980,1620,570,260,150,180,2090,2460,1160,720,430,610,4070,4080,1730,980,580,55070,61650,6860,13370,4580,13030,116720,26400,11440,0,0,0,0,0,0,0,0,0,6.2545419,20.71525,72.999069,7.4623699,20.775917,71.698112,5.0956063,20.657038,74.247353,62.864651,35.505913,1.6031537,51.042908,36.799763,12.127533,64.769234,22.584616,12.553846,80.425217,13.196481,6.3416424,89.449043,7.021966,3.5289881,94.805969,3.4626865,1.7313433,66.192734,32.80674,.94786727,52.149876,34.950859,12.837838,62.559242,22.689573,14.57346,77.002968,14.317508,8.605341,85.294121,9.2760181,5.4298644,92.750809,4.4660196,2.7831714,59.548794,38.195171,2.2560337,50,38.541668,11.458333,67.157494,22.471191,10.371319,83.768112,12.101449,4.130435,93.24604,4.9620953,1.7918677,96.565094,2.603878,.83102494,0,249070,192660,56410,0,33500,123920,94340,29580,78890,15450,125150,98320,26830,80270,18050,0,18990,16280,16880,13480,13260,19060,17280,15620,13800,14510,38050,33560,32500,27280,27770,75350,79260,154610,0,0,0
Greece,300,1991,EL432,Lasithi,2,EL432,2910,9930,41070,1720,5340,19350,1190,4590,21720,2330,2030,2490,3070,4290,7510,2600,2100,2490,3090,3430,5640,4930,4130,4980,6160,7720,13150,1270,1660,910,410,250,90,1080,1760,1100,650,450,300,2350,3420,2010,1060,700,390,30,470,380,200,80,30,30,520,550,350,180,90,60,990,930,550,260,120,16750,19390,1690,4260,1160,3320,36140,7580,2850,0,0,0,0,0,0,0,0,0,5.3978853,18.419588,76.182526,6.5126848,20.219614,73.2677,4.3272729,16.690908,78.981819,67.166214,32.01635,.81743872,48.360657,40.046837,11.592505,62.878788,25.378788,11.742424,79.279282,13.642214,7.0785069,88.940094,8.0645161,2.9953916,96.266472,2.8550513,.87847733,70.080864,29.110512,.80862534,47.945206,40.182648,11.872146,60.144928,26.570047,13.285024,75.550125,15.892421,8.557457,84.482758,11.083744,4.4334974,93.532341,4.9751244,1.4925373,64.187325,34.986225,.82644629,48.798077,39.903847,11.298077,65.873016,24.074074,10.05291,83.423912,11.141304,5.4347825,92.85714,5.4112554,1.7316017,98.427261,1.1795543,.39318481,0,66650,53910,12740,0,13660,32910,26410,6500,20380,6030,33740,27500,6240,19870,7630,0,3710,4380,4140,4090,4060,3630,4160,3780,3680,4620,7340,8540,7920,7770,8680,22700,23870,46570,0,0,0
Greece,300,1991,EL433,Rethymno,1,EL433,2910,10390,37770,1670,4890,18390,1240,5500,19380,2470,2000,2240,2700,3420,6550,3050,2110,2240,2580,3140,5270,5520,4110,4480,5280,6560,11820,2770,1370,660,310,220,170,1620,1560,870,440,200,200,4390,2930,1530,750,420,370,140,420,380,190,60,50,40,470,520,300,230,110,180,890,900,490,290,160,15340,16910,1630,3270,1100,2730,32250,6000,2730,0,0,0,0,0,0,0,0,0,5.6969461,20.340643,73.942833,6.6933866,19.599199,73.707413,4.7455034,21.048603,74.167625,54.70763,43.508423,1.7839445,51.828499,36.948299,11.223203,64.739883,22.109827,13.00578,80.981598,11.503067,7.5153375,90.233841,5.7771664,3.9889958,95.708504,2.9959514,1.2955465,64.755836,34.394905,.84925687,50.966183,37.68116,11.352657,61.707989,23.966942,14.325068,77.710846,13.253012,9.0361443,87.955185,5.602241,6.4425769,94.444443,3.5842295,1.9713261,45.910782,51.486988,2.6022305,52.770447,36.147758,11.081794,68.085106,20.060791,11.550152,84.375,9.6875,5.9375,92.432434,5.9459457,1.6216216,96.750366,2.5110784,.73855245,0,65590,51080,14510,0,12350,32310,24950,7360,19370,5580,33280,26130,7150,19360,6770,0,4710,4140,3630,3320,3570,5380,3790,3290,3200,3700,10090,7930,6920,6520,7270,20240,20750,40990,0,0,0
Greece,300,1991,EL434,Chania,2,EL434,5450,21590,66040,3150,11370,31260,2300,10220,34780,4520,3990,4370,4700,6780,10420,4590,3730,4460,4150,5830,8500,9110,7720,8830,8850,12610,18920,2990,3170,2000,1010,610,440,2490,3540,2270,1390,1110,570,5480,6710,4270,2400,1720,1010,230,910,740,230,130,60,110,820,1260,400,270,290,340,1730,2000,630,400,350,26670,30260,3040,8880,2070,7230,56930,16110,5110,0,0,0,0,0,0,0,0,0,5.8551784,23.195101,70.949722,6.880734,24.836172,68.283096,4.8625793,21.606766,73.530655,61.018085,36.70462,2.2772939,47.772278,41.522278,10.705445,58.476822,28.278145,13.245033,74.494949,20.202021,5.3030305,85.607605,11.67685,2.7155466,93.293884,4.9802761,1.7258383,63.838665,34.631432,1.5299027,46.106304,43.757725,10.13597,55.819775,28.410513,15.769712,69.865318,23.400673,6.7340069,80.859917,15.395285,3.7447989,90.811966,6.0897436,3.0982907,58.397934,38.630489,2.9715762,49.442379,39.281288,11.276332,61.46273,28.129395,10.407876,79.12458,17.003366,3.8720539,90.159576,8.111702,1.7287234,95.421242,4.029304,.54945058,0,117960,93080,24880,0,20280,58890,45780,13110,36420,9360,59070,47300,11770,36380,10920,0,7190,8090,7990,5940,7210,7740,8070,7110,5940,7520,14930,16160,15100,11880,14730,38590,39560,78150,0,0,0
Greece,300,1991,EL511,Evros,2,EL511,4980,16830,84250,2890,8830,39520,2090,8000,44730,4450,4390,6300,8370,9930,11290,4900,3720,5950,7480,8930,8540,9350,8110,12250,15850,18860,19830,3110,2730,1180,490,400,90,2590,3110,1620,850,490,170,5700,5840,2800,1340,890,260,340,860,550,170,100,70,180,1060,910,420,210,110,520,1920,1460,590,310,180,34620,40280,2710,6240,1750,4890,74900,11130,4460,0,0,0,0,0,0,0,0,0,4.6954556,15.868377,79.436165,5.6401248,17.232632,77.127243,3.8124771,14.593214,81.594307,60.05138,36.608864,3.339756,51.102711,36.798992,12.098299,74.197456,16.959419,8.8431253,89.145103,7.5365582,3.3183353,94.017944,4.4366899,1.5453639,97.829308,1.2826837,.88801181,63.885269,33.767925,2.3468058,47.148289,39.416985,13.434728,70.165092,19.103773,10.731133,85.485718,9.7142859,4.8000002,92.731049,5.0882659,2.1806853,96.825394,1.9274377,1.2471656,56.329113,39.367088,4.3037972,55.012531,34.210526,10.776942,78.455788,14.694894,6.8493152,92.691032,5.4263568,1.8826135,95.206139,3.8350911,.95877278,98.602623,.78602618,.6113537,0,129150,106060,23090,0,20270,63330,51240,12090,42420,8820,65820,54820,11000,43370,11450,0,7670,7890,8480,8750,9630,7900,7980,8030,9030,10430,15570,15870,16510,17780,20060,43570,46920,90490,0,0,0
Greece,300,1991,EL512,Xanthi,2,EL512,2680,9870,53320,1620,5230,24860,1060,4640,28460,4820,4680,4390,4790,4910,4870,4110,3920,4220,4240,4770,3600,8930,8600,8610,9030,9680,8470,1760,1650,730,270,160,70,1600,1590,1150,490,290,110,3360,3240,1880,760,450,180,140,450,330,100,40,0,30,530,640,260,100,60,170,980,970,360,140,60,20750,23640,1590,3630,920,2880,44390,6510,2510,0,0,0,0,0,0,0,0,0,4.0686202,14.984059,80.947319,5.1087985,16.493219,78.39798,3.1030445,13.583138,83.31382,71.669342,26.966291,1.3643659,67.08268,25.27301,7.6443057,75.13089,16.404886,8.4642239,88.965515,7.4876847,3.546798,94.255112,4.3816943,1.3631938,97.244545,2.0665901,.6888634,71.602791,27.874565,.5226481,64.900665,26.324503,8.7748346,70.216309,19.134775,10.648918,84.96994,9.8196392,5.2104206,92.441864,5.6201549,1.9379845,95.490715,2.9177718,1.591512,71.726189,26.190475,2.0833333,69.02655,24.336283,6.6371679,80.550461,13.394495,6.0550461,92.82946,5.2325583,1.9379845,96.086105,3.1311154,.78277886,98.582993,1.417004,0,0,87130,65870,21260,0,8710,42920,31710,11210,27940,3770,44210,34160,10050,29220,4940,0,5740,6040,6010,4990,5160,6720,6780,5450,5160,5110,12460,12820,11460,10150,10270,25970,27440,53410,0,0,0
Greece,300,1991,EL513,Rhodope,1,EL513,2900,9140,67220,1680,4850,31700,1220,4290,35520,4940,5110,5790,6450,6260,6970,4990,4560,5030,6100,6110,4910,9930,9670,10820,12550,12370,11880,1560,1430,690,380,140,90,1400,1620,910,530,290,100,2960,3050,1600,910,430,190,240,540,300,90,50,0,70,620,540,310,90,50,310,1160,840,400,140,50,26710,30580,1610,3450,980,2730,57290,6180,2590,0,0,0,0,0,0,0,0,0,3.6579213,11.528759,84.788094,4.3944545,12.686372,82.919174,2.9719853,10.45067,86.528625,75.227272,22.424242,2.3484848,69.618431,21.958242,8.3513317,81.598793,12.066365,6.3348417,90.483055,6.5609226,2.8839221,95.595055,3.3230293,1.0819166,98.019798,1.5676568,.41254124,77.244583,21.671827,1.0835913,67.058823,23.82353,9.1176472,77.623459,14.04321,8.333333,87.896255,7.6368876,4.4668589,94.144836,4.4684129,1.3867488,97.035576,1.9762846,.98814231,73.29377,23.145401,3.5608308,72.073341,20.169252,7.6163611,85.398232,10.176991,4.4247789,93.073593,5.4834056,1.2987013,97.05426,2.1705427,.77519381,98.725212,1.2747875,0,0,98830,79280,19550,0,12120,48440,38230,10210,33170,5060,50390,41050,9340,33990,7060,0,6460,6800,6480,6940,6490,6740,7090,6780,6930,6450,13200,13890,13260,13870,12940,31770,34310,66080,0,0,0
Greece,300,1991,EL514,Drama,1,EL514,3520,13090,56680,2080,7150,26080,1440,5940,30600,3060,3370,4130,5190,7730,7120,3570,2470,3660,4490,6840,5050,6630,5840,7790,9680,14570,12170,2330,1970,960,460,210,10,2070,2590,1300,520,500,170,4400,4560,2260,980,710,180,260,650,310,170,20,30,140,770,590,340,210,30,400,1420,900,510,230,60,22510,27540,1940,5080,1180,3610,50050,8690,3120,0,0,0,0,0,0,0,0,0,4.8028378,17.860554,77.336609,5.8906827,20.249222,73.8601,3.7914691,15.639811,80.568718,58.005249,38.49519,3.4995625,49.407784,38.578682,12.013536,71.141556,20.639269,8.2191782,86.660698,8.7735004,4.5658011,93.939392,4.577692,1.4829142,98.066078,1.4504431,.48348105,61.764706,35.813148,2.4221454,42.367065,44.425385,13.207547,65.945946,23.423424,10.63063,83.925232,9.7196264,6.3551402,90.596024,6.6225166,2.7814569,96.190475,3.2380953,.5714286,54.15929,41.238937,4.6017699,56.260433,32.888145,10.851419,76.481483,17.777779,5.7407408,89.175255,7.90378,2.9209621,97.11055,2.638191,.25125629,99.441338,.1396648,.41899443,0,90270,73290,16980,0,12410,44220,35310,8910,30060,5250,46050,37980,8070,30820,7160,0,5780,5830,5550,5350,7550,5650,5990,5400,5820,7960,11430,11820,10950,11170,15510,29530,32330,61860,0,0,0
Greece,300,1991,EL515,"Thasos, Kavala",2,EL515,5440,21040,77590,3050,11210,35680,2390,9830,41910,4730,4450,6150,7080,9710,9790,5020,3590,5170,6090,8440,7370,9750,8040,11320,13170,18150,17160,3420,3350,1570,830,530,130,2960,3920,2080,1060,740,450,6380,7270,3650,1890,1270,580,190,1010,710,260,150,70,100,780,1030,600,420,120,290,1790,1740,860,570,190,30660,37180,2950,8250,2200,6410,67840,14660,5150,0,0,0,0,0,0,0,0,0,5.2247405,20.207453,74.519783,6.1048837,22.43795,71.417137,4.4128509,18.149925,77.381828,59.342667,38.831406,1.7650639,46.907818,42.415401,10.443407,67.743866,21.843208,10.412927,82.726128,11.87186,5.40201,90.795395,6.3531766,2.8514256,95.705521,3.234802,1.0596765,62.128712,36.633663,1.2376238,43.200962,47.172081,9.386282,62.439613,25.120773,12.439613,78.580643,13.67742,7.7419353,87.916664,7.7083335,4.375,92.821159,5.6675062,1.511335,56.646706,40.958084,2.275449,50.396378,37.938847,11.438278,72.953735,18.623962,8.4223013,86.658508,10.159119,3.1823745,93.455246,5.1010585,1.4436959,97.998001,1.3013014,.7007007,0,127990,104120,23870,0,17930,61970,49960,12010,42020,7940,66020,54160,11860,44170,9990,0,8080,8310,8280,7750,9600,8350,8830,8430,8170,10390,16430,17140,16710,15920,19990,41880,45810,87690,0,0,0
Greece,300,1991,EL521,Imathia,2,EL521,4970,19170,81800,2800,10510,39000,2170,8660,42800,5800,4950,7360,7900,8510,8280,6050,4020,6460,7460,7940,7070,11850,8970,13820,15360,16450,15350,3290,2780,1540,640,290,120,3000,3460,1990,1230,580,250,6290,6240,3530,1870,870,370,300,1080,480,200,70,40,110,900,850,590,280,70,410,1980,1330,790,350,110,32950,37000,2690,7510,1870,5370,69950,12880,4560,0,0,0,0,0,0,0,0,0,4.6913347,18.095148,77.213516,5.352705,20.091761,74.555534,4.0462427,16.147678,79.806076,63.881401,33.908356,2.2102425,52.181499,36.300175,11.518325,73.982872,18.897217,7.1199145,85.238625,10.377358,4.3840179,93.095642,4.9235992,1.9807583,96.967781,2.3373342,.69488311,66.048035,32.751091,1.2008734,47.971359,41.288784,10.739857,69.462364,21.39785,9.1397848,80.387932,13.254311,6.3577585,90.227272,6.590909,3.1818182,95.669823,3.3829498,.94722599,61.767838,35.037273,3.1948881,56.186153,31.555052,12.258797,78.464821,16.41791,5.1172709,90.389015,7.3226542,2.2883296,95.941376,3.2694476,.789177,98.104263,1.421801,.47393364,0,132890,105940,26950,0,15830,66320,52310,14010,44920,7390,66570,53630,12940,45190,8440,0,9160,8380,9300,9280,8800,9390,8810,9380,8740,8870,18550,17190,18680,18020,17670,43150,44240,87390,0,0,0
Greece,300,1991,EL522,Thessaloniki,5,EL522,69620,232300,422470,38670,114470,189620,30950,117830,232850,31750,25790,34150,43790,48750,48620,33130,19470,27630,35500,40990,32900,64880,45260,61780,79290,89740,81520,43100,31170,20110,11550,7330,4570,36020,31690,20610,11990,9040,5120,79120,62860,40720,23540,16370,9690,3580,13110,7550,3700,1610,1400,1470,10730,10740,7660,4590,3480,5050,23840,18290,11360,6200,4880,156490,201100,37200,78450,27370,74730,357590,153180,64570,0,0,0,0,0,0,0,0,0,9.6068668,32.055084,58.29665,11.27734,33.382912,55.29892,8.1065502,30.862516,60.989025,43.523178,53.075737,3.3876703,34.267109,47.592369,18.049667,51.129688,33.700241,15.136969,69.394363,20.602135,9.9422369,79.896721,14.57443,5.5199428,84.801834,10.0801,5.0764589,46.913055,51.005383,2.0815632,31.423498,51.145901,17.317623,46.830509,34.932201,18.20339,64.32325,21.724951,13.879326,75.045769,16.550714,8.4035149,79.258011,12.334377,8.383522,40.471638,54.939449,4.563416,36.779804,44.452366,18.69652,55.232086,32.524666,12.210901,74.132385,19.553072,6.2637548,84.488731,12.703639,2.7902946,89.015015,8.3668985,2.5631638,0,890320,724690,165630,0,96130,428460,342900,85560,301390,41510,461860,381790,80070,327170,54620,0,70620,61960,59000,55190,54620,78450,70120,61830,59070,57700,149070,132080,120830,114260,112320,272280,303340,575620,0,0,0
Greece,300,1991,EL523,Kilkis,1,EL523,1840,9770,48190,1210,5370,22680,630,4400,25510,2670,2550,3040,4670,6580,6000,2800,2450,2290,4180,6620,4340,5470,5000,5330,8850,13200,10340,2060,1510,480,220,120,10,1490,2140,910,410,340,80,3550,3650,1390,630,460,90,100,250,200,60,20,0,40,470,390,160,90,60,140,720,590,220,110,60,19880,22840,1170,3880,530,2340,42720,6220,1700,0,0,0,0,0,0,0,0,0,3.0758944,16.332331,80.558342,4.1353383,18.352699,77.511963,2.0615184,14.397905,83.475128,59.716156,38.755459,1.5283843,53.248135,38.87114,7.6677318,72.913818,19.015047,8.0711355,91.237114,6.4948454,2.2680411,95.860565,3.3405955,.79883808,98.570068,.85795999,.57197332,64.665131,34.411087,.92378753,48.418972,42.292492,9.288538,63.7883,25.34819,10.86351,88,8.6315794,3.3684211,93.900711,4.8226953,1.2765957,96.875,1.7857143,1.3392857,55.279503,42.650105,2.0703933,58.891457,34.872978,5.7736721,81.720428,12.903226,5.3763442,94.343437,4.4444447,1.2121212,97.916664,1.7857143,.29761904,99.833611,.16638935,0,0,72110,59820,12290,0,10490,35580,29260,6320,24780,4480,36530,30560,5970,24550,6010,0,4330,5060,3590,4750,7050,4830,4330,3720,4950,6720,9160,9390,7310,9700,13770,24930,25730,50660,0,0,0
Greece,300,1991,EL524,Pella,1,EL524,3680,17360,84760,2090,9650,40410,1590,7710,44350,5900,5510,6030,8540,9480,8890,5830,5000,5870,7660,9180,6870,11730,10510,11900,16200,18660,15760,3200,2650,1120,390,270,80,2690,3710,1830,710,540,170,5890,6360,2950,1100,810,250,200,750,400,110,70,60,140,790,650,310,120,80,340,1540,1050,420,190,140,34580,38450,1950,6960,1390,4510,73030,11470,3340,0,0,0,0,0,0,0,0,0,3.4769464,16.402117,80.083145,4.0053658,18.493675,77.443466,2.9631009,14.368244,82.650017,65.311806,32.795101,1.8930957,57.088539,34.546444,8.3650188,74.70182,18.518518,6.5913372,91.37056,6.2041736,2.3688664,94.913528,4.1200409,.96642929,97.585136,1.5479876,.86687309,67.321014,31.062355,1.6166282,52.63158,39.052631,8.3157892,70.131424,21.8638,7.7658305,88.147293,8.170311,3.5673187,93.292686,5.4878049,1.2195122,96.488762,2.3876405,1.1235955,63.440861,34.408604,2.1505377,61.84063,29.741863,8.4175081,79.761902,14.814815,5.2910051,94.469025,4.3141594,1.2168142,96.537682,2.7494907,.71283096,98.449615,.88593578,.66445184,0,131580,105840,25740,0,16150,65560,52180,13380,45060,7120,66020,53660,12360,44630,9030,0,8660,9500,8370,8690,9840,9300,8910,7560,9040,9820,17960,18410,15930,17730,19660,43520,44360,87880,0,0,0
Greece,300,1991,EL525,Pieria,2,EL525,4170,15710,67480,2460,8430,32390,1710,7280,35090,4370,4660,4930,6840,7360,6930,5030,4080,5060,6070,6750,5400,9400,8740,9990,12910,14110,12330,2920,2480,1160,470,200,50,2880,2710,1440,800,480,120,5800,5190,2600,1270,680,170,200,740,520,210,40,0,110,740,720,590,190,110,310,1480,1240,800,230,110,27360,30720,2350,5550,1510,4360,58080,9910,3860,0,0,0,0,0,0,0,0,0,4.7722592,17.978943,77.225906,5.6839185,19.477819,74.838264,3.8775511,16.507936,79.56916,60.60606,37.395229,1.9987105,56.642902,33.635773,9.5917044,72.234276,18.799711,8.9660158,86.181572,8.4779711,5.3404541,93.941414,4.527297,1.5312916,97.779541,1.3481364,.87232357,62.718204,35.910225,1.3715711,54.183266,35.989376,9.8273573,70.083099,19.944599,9.9722996,81.367294,10.723861,7.9088473,90.970352,6.4690027,2.560647,95.914742,2.1314387,1.9538188,58.34446,38.985313,2.6702271,58.987343,31.392405,9.3670883,74.583961,17.549168,7.8668685,90.957443,6.25,2.7925532,96.842102,2.6315789,.52631581,99.283669,.71633238,0,0,110280,87380,22900,0,12610,55000,43280,11720,37650,5630,55280,44100,11180,37120,6980,0,8020,7530,7220,7460,7420,7490,7900,6610,7520,7600,15510,15430,13830,14980,15020,35260,36610,71870,0,0,0
