lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
1440,Ale,Sweden,752,2018,SE002,Göteborg,332.1300048828125,Metropolitan Area,SE232,,93.114143,4024,9291,10940,1530,4836,5961,2494,4455,4979,16.327192,37.6978,44.388542,12.174744,38.481739,47.433754,20.647404,36.882191,41.220299,30926,24646,6280,19199,5447,15808,12567,3241,9934,2633,15118,12079,3039,9265,2814,1883,2059,2155,2236,1601,1617,1905,2141,2070,1532,3500,3964,4296,4306,3133,831,273,365,788,812,1910,999,486,517,1291,1023,1645,1830,759,882,2079,1835,3555,682,1016,905,805,480,567,780,1191,1081,655,399,730,1462,2207,1986,1460,879,1297,48,576,843,463,234,330,21,314,512,266,169,248,69,890,1355,729,403,578,51.391464,42.176872,2.9684601,53.053638,41.42326,1.1152416,52.285713,41.771427,1.9714285,14.330709,53.333332,30.236221,23.603691,57.843613,15.250121,19.147326,55.676086,22.452068,17.048109,42.269966,39.374123,23.990719,50.162415,23.758701,20.530725,46.22905,31.540968,38.067635,38.888889,22.367149,57.73703,29.293381,11.896243,48.281467,33.906178,16.929865,53.002609,31.331593,15.274152,63.897564,24.921925,10.555902,58.570061,28.056177,12.86307,67.874908,20.149254,11.727078,62.476261,27.725029,9.4189138,65.265282,23.811272,10.611345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,Alingsås,Sweden,752,2018,SE002,Göteborg,551.1599731445313,Metropolitan Area,SE232,,74.515572,6828,12814,13392,2631,6617,7008,4197,6197,6384,20.397312,38.279312,40.005974,15.929043,40.061756,42.429012,24.74938,36.543224,37.64595,41070,33475,7595,24398,9077,20441,16517,3924,12279,4238,20629,16958,3671,12119,4839,2317,2564,2483,2626,2289,2149,2473,2465,2630,2402,4466,5037,4948,5256,4691,1048,362,392,801,1057,2724,1152,545,506,1257,1280,2268,2200,907,898,2058,2337,4992,969,1315,959,1037,770,1147,1026,1574,1259,886,609,1263,1995,2889,2218,1923,1379,2410,57,757,1098,776,557,952,28,371,682,464,389,697,85,1128,1780,1240,946,1649,48.766869,45.09074,2.6523964,49.719463,44.281399,1.2084593,49.261086,44.670845,1.9032692,14.638091,53.174282,30.610594,21.25585,61.388454,14.469579,18.00675,57.355568,22.394281,15.902637,38.904667,44.54361,20.378574,50.704792,27.466774,18.148746,44.826191,35.974133,30.456274,39.429657,29.505703,47.867477,33.739529,17.669458,39.155251,36.586758,23.592085,44.004997,32.056618,23.189009,55.919617,26.605505,16.99432,49.818802,29.396717,20.166275,56.292622,23.703245,19.673487,53.515808,29.801794,16.446438,54.996143,26.550623,18.166796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0764,Alvesta,Sweden,752,2018,,,1074.219970703125,Rural and Towns,SE212,,18.757797,2073,5603,8105,752,2911,4361,1321,2692,3744,12.831146,34.680614,50.167122,9.126214,35.327671,52.924759,16.687721,34.007072,47.296616,20150,16156,3994,11677,4479,10305,8240,2065,6055,2185,9845,7916,1929,5622,2294,1127,1228,1261,1230,1209,998,1146,1164,1165,1149,2125,2374,2425,2395,2358,550,268,260,476,656,1534,624,357,340,772,855,1413,1174,625,600,1248,1511,2947,366,578,527,427,316,478,415,716,687,312,253,528,781,1294,1214,739,569,1006,21,265,358,242,165,270,5,114,194,128,87,224,26,379,552,370,252,494,55.110222,36.673347,2.1042085,55.368233,36.823425,.44365573,55.247059,36.752941,1.2235295,23.385689,50.436298,23.123909,29.071661,58.30619,9.2833872,26.326874,54.50716,15.964617,22.336769,45.274914,30.756014,26.962729,54.480572,15.384615,24.742268,50.061855,22.762886,40.858368,36.652359,20.772532,62.764229,25.365854,10.406504,52.108559,30.855949,15.448852,57.093124,27.502176,14.360313,70.719604,20.926386,7.1960297,64.079727,24.130619,10.687023,66.870094,20.836966,11.769835,64.66819,24.164761,10.251717,65.795937,22.460371,11.029247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0604,Aneby,Sweden,752,2018,,,553.8900146484375,Rural and Towns,SE211,,12.334579,703,2044,2748,253,1089,1455,450,955,1293,12.58053,36.578381,49.176807,8.8678579,38.170345,50.998947,16.453382,34.917732,47.276051,6832,5588,1244,4084,1504,3484,2853,631,2115,738,3348,2735,613,1969,766,383,453,367,418,494,329,408,346,420,466,712,861,713,838,960,175,71,74,178,250,545,178,80,99,267,337,494,353,151,173,445,587,1039,133,233,156,155,150,128,169,338,211,104,105,162,302,571,367,259,255,290,7,96,109,85,62,91,3,26,51,44,49,80,10,122,160,129,111,171,53.19149,40.425533,2.1276596,46.475197,44.125328,.78328979,49.578651,42.41573,1.4044944,17.40196,57.107841,23.529411,17.660044,74.613686,5.7395144,17.537746,66.318237,14.16957,21.387283,45.086704,31.50289,26.975477,57.493187,13.896458,24.263674,51.472652,22.440393,42.380951,36.904762,20.238094,63.875599,24.880383,10.526316,53.102627,30.906921,15.393795,53.648067,32.188843,13.304721,68.21862,21.25506,9.9190283,61.145832,26.5625,11.5625,71.148827,16.710182,11.879895,66.937668,21.95122,10.840109,69.082443,19.281916,11.36968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,Arboga,Sweden,752,2018,,,419.3800048828125,Medium Sized Areas,SE125,,33.71167,1626,4450,5609,573,2437,2840,1053,2013,2769,13.658127,37.379253,47.114658,9.5867491,40.772964,47.515476,17.763159,33.957489,46.710526,14138,11905,2233,8320,3585,7146,5977,1169,4291,1686,6992,5928,1064,4029,1899,842,877,731,926,915,796,764,724,897,848,1638,1641,1455,1823,1763,418,171,146,356,473,1205,433,237,187,528,603,852,851,408,333,884,1076,2057,306,406,308,333,236,424,340,531,412,296,238,620,646,937,720,629,474,1044,20,174,261,199,134,265,4,84,114,94,71,206,24,258,375,293,205,471,52.512562,38.442211,2.5125628,51.425179,40.380047,.47505939,51.953602,39.438339,1.4652015,22.382198,53.141361,22.77487,27.023945,60.547321,9.5781069,24.862888,57.099331,15.72212,20.165747,42.541435,36.049725,25.581396,56.361149,15.595076,22.886599,49.484535,25.773195,39.687847,37.123745,22.185061,57.01944,31.965443,10.151188,48.491497,34.503567,16.072409,55.778301,27.830189,15.801887,65.901642,26.010929,7.759563,61.03233,26.88599,11.627907,63.454449,22.327541,13.954713,50.53381,36.77343,12.218268,57.377964,29.12134,13.138075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,Arjeplog,Sweden,752,2018,,,14494.16015625,Rural and Towns,SE332,,.19276729,204,603,784,54,328,467,150,275,317,,,,,,,,,,2794,,383,1627,784,,,,,,,,,,,,,,,,,,,,,262,313,272,376,404,66,32,29,75,115,,83,52,50,122,160,,149,84,79,197,275,,36,78,50,66,45,,53,112,72,47,44,,89,190,122,113,89,,1,29,48,43,29,,2,5,15,21,11,,3,34,63,64,40,,,,,,,,56.870228,33.969467,1.1450381,,,,,,,26.837061,60.702877,10.862619,,,,,,,29.044117,44.85294,23.161764,,,,,,,52.393616,30.053192,17.021276,,,,,,,68.069305,22.029703,9.9009905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,Arvidsjaur,Sweden,752,2018,,,6126.2998046875,Rural and Towns,SE332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Arvika,Sweden,752,2018,,,1956.130004882813,Rural and Towns,SE311,,13.333469,3214,7968,10290,1141,4232,5271,2073,3736,5019,14.677139,36.386883,46.990593,10.487132,38.89706,48.44669,18.814667,33.90815,45.552731,26082,21898,4184,15169,6729,13075,10880,2195,7774,3106,13007,11018,1989,7395,3623,1447,1582,1404,1718,1623,1250,1420,1375,1695,1655,2697,3002,2779,3413,3278,628,259,270,659,824,2379,690,297,265,994,1089,1936,1318,556,535,1653,1913,4315,538,781,615,618,518,666,669,1069,893,504,374,723,1207,1850,1508,1122,892,1389,39,337,464,399,289,545,12,165,210,202,133,419,51,502,674,601,422,964,50.240002,43.040001,3.1199999,47.684864,46.233585,.82930201,48.869114,44.753429,1.89099,18.239437,55,23.732395,18.773705,67.572693,10.429835,18.520987,61.625584,16.722185,19.636364,44.727272,33.745453,18.874643,63.603989,14.957265,19.25153,54.264122,24.253328,38.879055,36.460178,23.539824,57.857975,29.336437,11.757858,48.432465,32.874306,17.609142,49.788521,31.299093,17.462236,67.097969,23.043747,8.1947012,58.358757,27.211714,12.873703,65.663811,18.382555,15.042782,62.330971,23.277527,13.490019,64.125427,20.641996,14.326052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,Askersund,Sweden,752,2018,,,1019.739990234375,Rural and Towns,SE124,,11.094005,1123,3302,5034,373,1710,2695,750,1592,2339,11.704013,34.413757,52.464825,7.6717401,35.170712,55.429863,15.846187,33.636173,49.418972,11313,9595,1718,6404,3191,5735,4862,873,3297,1565,5578,4733,845,3107,1626,616,593,560,726,802,498,539,575,676,819,1114,1132,1135,1402,1621,276,103,116,293,475,1076,332,123,173,523,581,963,608,226,289,816,1056,2039,195,323,288,258,214,314,242,410,321,143,155,439,437,733,609,401,369,753,5,106,163,120,127,229,3,41,57,57,61,154,8,147,220,177,188,383,55.421688,39.156628,1.004016,53.896103,39.285713,.48701298,54.578098,39.228008,.71813285,19.109463,59.925789,19.666048,20.741989,69.139969,6.9139967,19.964664,64.752647,12.985866,20.173914,50.086956,28.347826,30.892857,57.32143,10.178572,25.462555,53.656387,19.383261,43.343197,38.16568,17.75148,72.038567,19.69697,7.8512397,58.202568,28.601997,12.624822,57.997559,26.129427,15.506716,72.443893,19.326683,7.6059852,65.144974,22.763725,11.597779,66.17466,19.311193,14.083641,61.533546,28.051119,9.8402557,63.898464,23.597618,12.002507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,Avesta,Sweden,752,2018,,,668.989990234375,Medium Sized Areas,SE312,,34.863003,2133,6655,10239,754,3541,5339,1379,3114,4900,11.009032,34.348389,52.846451,7.6696167,36.018715,54.3078,14.448869,32.627831,51.341156,23323,19375,3948,13656,5719,11791,9831,1960,7117,2714,11532,9544,1988,6539,3005,1270,1506,1314,1498,1529,1065,1361,1213,1450,1450,2335,2867,2527,2948,2979,575,391,310,623,815,2186,677,505,443,983,1039,1692,1252,896,753,1606,1854,3878,387,667,548,556,427,529,470,844,685,372,373,797,857,1511,1233,928,800,1326,28,275,331,258,203,284,11,123,166,133,106,215,39,398,497,391,309,499,53.990612,36.338028,2.629108,53.307087,37.007874,.86614174,53.618843,36.702354,1.6702355,28.728876,49.008083,20.20573,33.532536,56.042496,8.1673307,31.25218,52.703175,13.882107,25.556471,45.177246,27.287716,33.713852,52.130898,12.633182,29.79818,48.793034,19.667589,42.965519,38.344826,17.793104,65.620827,24.833111,8.8785048,54.477612,31.47897,13.263229,56.206898,29.448277,14,67.952911,24.395029,6.9326358,62.235649,26.854649,10.372608,72.745422,17.603992,9.4509153,62.343403,29.366249,7.9218864,67.809059,23.185871,8.7253017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
