ccode,lau,year,NUTS3CODE,urban_combined,total_votes,Nameoffunctionalurbanarea,fua_oecd,fuaname,oecd_mun_id,to1,total_voters,total_urban_votes,total_nat_votes,total_urbano_votes,vote_communist,vote_green,vote_sd,vote_lib,vote_cons,vote_cd,vote_rpop,vote_mainstream,vote_other,main_netherlands,pct_communist,pct_green,pct_sd,pct_liberal,pct_cons,pct_cd,pct_rpop,pct_main,pct_other,share_party001,share_party002,share_party003,share_party004,share_party005,share_party006,share_party007,share_party008,share_party009,share_party0010,share_party0011,share_party0012,share_party0013,share_party0014,share_party0015,share_party0016,share_party0017,share_party0018,share_party0019,share_party0020,share_party0021,share_party0022,share_party0023,share_party0024,share_party0025,share_party0026,share_party0027,share_party0028,share_party0029,share_party0030,share_party0031,share_party0032,share_party0033,share_party0034,share_party0035,share_party0036,share_party0037,share_party0038,share_party0039,share_party0040,share_party0041,share_party0042,share_party0043,share_party0044,share_party0045,share_party0046,share_party0047,share_party0048,share_party0049,share_party0050,share_party0051,share_party0052,share_party0053,share_party0054,share_party0055,share_party0056,share_party0057,share_party0058,share_party0059,share_party0060,share_party0096,share_start,sd_start,party_top,party001,party002,party003,party004,party005,party006,party007,party008,party009,party0010,party0011,party0012,party0013,party0014,party0015,party0016,party0017,party0018,party0019,party0020,party0021,party0022,party0023,party0024,party0025,party0026,party0027,party0028,party0029,party0030,party0031,party0032,party0033,party0034,party0035,party0036,party0037,party0038,party0039,party0040,party0041,party0042,party0043,party0044,party0045,party0046,party0047,party0048,party0049,party0050,party0051,party0052,party0053,party0054,party0055,party0056,party0057,party0058,party0059,party0060,party0096
528,"GM1895",2017,"NL111",1,23956,"","","","GM1895",.7802495,30703,867106.9,1.00e+07,2458552,4682,1715,2211,5109,553,3261,4525,9720,1891,.3290616,.1954416,.0715896,.0922942,.213266,.023084,.1361246,.188888,.4057439,.0789364,.0922942,.1360828,.1006846,.0766822,.004717,0,0,.0715896,0,.1954416,0,,0,.188888,.03544,0,.027801,,,.0005009,.018367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0511354,.4597067,1,10,2211,3260,2412,1837,113,0,0,1715,0,4682,0,,0,4525,849,,666,,,12,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0047",2017,"NL111",3,17058,"Groningen","NL007","Groningen","GM0047",.7811155,21838,5001966,1.00e+07,2458552,3252,1183,1591,4255,403,2211,2831,7234,1326,.3325712,.1906437,.0693516,.09327,.2494431,.0236253,.1296166,.1659632,.4240825,.0777348,.09327,.139524,.0997772,.0915113,.0039864,0,0,.0693516,0,.1906437,0,,0,.1659632,.0298394,0,.0253254,,,.0184078,.0196389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0524094,.5006459,1,10,1591,2380,1702,1561,68,0,0,1183,0,3252,0,,0,2831,509,,432,,,314,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0765",2017,"NL111",2,7404,"","","","GM0765",.7530513,9832,1684955,1.00e+07,2458552,1779,417,614,1152,156,950,1791,2495,544,.2867369,.2402755,.0563209,.0829281,.1555916,.0210697,.128309,.2418963,.33698,.0734738,.0829281,.1033225,.1004862,.0502431,.0067531,0,0,.0563209,0,.2402755,0,,0,.2418963,.0278228,0,.0220151,,,.0020259,.0143166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0514587,.4828893,1,14,614,765,744,372,50,0,0,417,0,1779,0,,0,1791,206,,163,,,15,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0037",2017,"NL111",2,19516,"","","","GM0037",.7584036,25733,1684955,1.00e+07,2458552,3250,996,1461,3535,624,5183,3150,8307,1311,.3632404,.16653,.051035,.0748617,.1811334,.0319738,.265577,.161406,.4256507,.0671756,.0748617,.1183644,.1700144,.0624103,.014296,0,0,.051035,0,.16653,0,,0,.161406,.0955626,0,.0176778,,,.0003587,.0176778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0494978,.3908094,1,3,1461,2310,3318,1218,279,0,0,996,0,3250,0,,0,3150,1865,,345,,,7,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1950",2017,"NL111",1,7940,"","","","GM1950",.7957879,9991,867106.9,1.00e+07,2458552,1359.5,487,652,1690,191,1315.5,1505,3413.5,737.5,.3629093,.1712217,.061335,.0821159,.2128464,.0240554,.1656801,.1895466,.4299119,.0928841,.0821159,.1456549,.1351385,.0670025,.0062343,0,0,.061335,0,.1712217,0,,0,.1895466,.0305416,0,.0365239,,,.0001889,.0178212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0563602,.463019,1,14,652,1156.5,1073,532,49.5,0,0,487,0,1359.5,0,,0,1505,242.5,,290,,,1.5,141.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0024",2017,"NL112",3,6578,"Groningen","NL007","Groningen","GM0024",.840639,7825,5001966,1.00e+07,2458552,946,723,519,1229,178,1928,551,3049,504,.3823351,.1438127,.1099118,.0788994,.1868349,.0270599,.2930982,.0837641,.4635147,.076619,.0788994,.1053512,.1980845,.0811797,.0182426,0,0,.1099118,0,.1438127,0,,0,.0837641,.0950137,0,.0352691,,,.000304,.0088173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.04135,.307009,0,3,519,693,1303,534,120,0,0,723,0,946,0,,0,551,625,,232,,,2,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0010",2017,"NL112",3,15194,"Groningen","NL007","Groningen","GM0010",.7669476,19811,5001966,1.00e+07,2458552,2540,1028,1322,3433,321,2877,2401,6567,1264,.3538897,.1671713,.0676583,.087008,.2259445,.0211268,.1893511,.1580229,.4322101,.0831907,.087008,.1299855,.1368961,.0783204,.0056601,0,0,.0676583,0,.1671713,0,,0,.1580229,.0524549,0,.0227063,,,.0176385,.0154666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0604844,.4191392,1,10,1322,1975,2080,1190,86,0,0,1028,0,2540,0,,0,2401,797,,345,,,268,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0003",2017,"NL112",3,7330,"Groningen","NL007","Groningen","GM0003",.7668166,9559,5001966,1.00e+07,2458552,1431,559,673,1579,122,1350,1095,3200,521,.3540245,.1952251,.0762619,.0918145,.2154161,.0166439,.1841746,.1493861,.4365621,.0710778,.0918145,.1212824,.1409277,.0825375,.0032742,0,0,.0762619,0,.1952251,0,,0,.1493861,.0432469,0,.0219645,,,.0115962,.0133697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0491132,.4593618,1,10,673,889,1033,605,24,0,0,559,0,1431,0,,0,1095,317,,161,,,85,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0014",2017,"NL113",3,49468.67,"Groningen","NL007","Groningen","GM0014",.862226,59504.33,5001966,1.00e+07,2458552,5216.333,9010.667,4004,16791.33,1033,6039,3258,24291.67,4087.334,.2977305,.1054472,.182149,.0809401,.3394337,.0208819,.1220773,.0658599,.4910516,.0826247,.0809401,.1426762,.0741142,.193321,.0042047,0,0,.182149,0,.1054472,0,,0,.0658599,.047963,0,.0501732,,,.0034365,.0166772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0324515,.3704285,1,4,4004,7058,3666.333,9563.333,208,0,0,9010.667,0,5216.333,0,,0,3258,2372.667,,2482,,,170,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1952",2017,"NL113",1,12523.33,"","","","GM1952",.7896677,16084.33,867106.9,1.00e+07,2458552,2216,1049.667,1124.333,3079.333,263.3333,1910.667,1838,5287,1037.667,.3352409,.1769497,.0838169,.0897791,.2458877,.0210274,.1525685,.146766,.422172,.0828587,.0897791,.1454086,.1000532,.0869311,.0060154,0,0,.0838169,0,.1769497,0,,0,.146766,.0525153,0,.02856,,,.013548,.015012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0542987,.4787644,1,10,1124.333,1821,1253,1088.667,75.33334,0,0,1049.667,0,2216,0,,0,1838,657.6667,,357.6667,,,169.6667,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
