ccode,lau,year,NUTS3CODE,urban_combined,total_votes,Nameoffunctionalurbanarea,fua_oecd,fuaname,oecd_mun_id,to1,total_voters,total_urban_votes,total_nat_votes,total_urbano_votes,vote_communist,vote_green,vote_sd,vote_lib,vote_cons,vote_cd,vote_rpop,vote_mainstream,vote_other,main_netherlands,pct_communist,pct_green,pct_sd,pct_liberal,pct_cons,pct_cd,pct_rpop,pct_main,pct_other,share_party001,share_party002,share_party003,share_party004,share_party005,share_party006,share_party007,share_party008,share_party009,share_party0010,share_party0011,share_party0012,share_party0013,share_party0014,share_party0015,share_party0016,share_party0017,share_party0018,share_party0019,share_party0020,share_party0021,share_party0022,share_party0023,share_party0024,share_party0025,share_party0026,share_party0027,share_party0028,share_party0029,share_party0030,share_party0031,share_party0032,share_party0033,share_party0034,share_party0035,share_party0036,share_party0037,share_party0038,share_party0039,share_party0040,share_party0041,share_party0042,share_party0043,share_party0044,share_party0045,share_party0046,share_party0047,share_party0048,share_party0049,share_party0050,share_party0051,share_party0052,share_party0053,share_party0054,share_party0055,share_party0056,share_party0057,share_party0058,share_party0059,share_party0060,share_party0096,share_start,sd_start,party_top,party001,party002,party003,party004,party005,party006,party007,party008,party009,party0010,party0011,party0012,party0013,party0014,party0015,party0016,party0017,party0018,party0019,party0020,party0021,party0022,party0023,party0024,party0025,party0026,party0027,party0028,party0029,party0030,party0031,party0032,party0033,party0034,party0035,party0036,party0037,party0038,party0039,party0040,party0041,party0042,party0043,party0044,party0045,party0046,party0047,party0048,party0049,party0050,party0051,party0052,party0053,party0054,party0055,party0056,party0057,party0058,party0059,party0060,party0096
528,"GM0037",1981,"NL111",2,21348,"","","","GM0037",.8816023,24215,1487511,8691666,2343870,255,232,8343,3251,1756,6656,0,18237,855,.7877553,.0119449,.0108675,.3908094,.1522859,.0801012,.3117856,0,.8542721,.0400506,.3908094,.0851602,.3117856,.0665168,.0037943,.0279183,.0483886,.020845,0,.0015458,0,,0,0,0,.000609,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0426269,.3908094,1,1,8343,1818,6656,1420,81,596,1033,445,0,33,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0047",1981,"NL111",3,17805,"Groningen","NL007","Groningen","GM0047",.8818722,20190,4188523,8691666,2343870,295,217,8914,4233,514,2912,0,16046,720,.8080314,.0165684,.0121876,.5006459,.2377422,.0262848,.1635496,0,.9012075,.0404381,.5006459,.143836,.1635496,.0931761,.0009548,.007189,.018141,.0251053,0,.0033698,0,,0,0,0,.0007301,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0433024,.5006459,1,1,8914,2561,2912,1659,17,128,323,447,0,60,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1895",1981,"NL111",1,27548,"","","","GM1895",.9078141,30912,905950,8691666,2343870,431,310,12664,4981,869,4552,0,22176,3741,.735371,.0156454,.0112531,.4597067,.1808117,.0285683,.1652389,0,.8049949,.1357993,.4597067,.1104254,.1652389,.0696239,.001452,.0067519,.0203645,.0251924,0,.0013794,0,,0,0,0,.0007623,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.1391027,.4597067,1,1,12664,3042,4552,1918,40,186,561,694,0,38,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1950",1981,"NL111",1,17198,"","","","GM1950",.8930685,19361,905950,8691666,2343870,180,125,7963,3390,384,4196,0,15531,960,.8312013,.0104663,.0072683,.463019,.1971159,.0204675,.2439819,0,.9030701,.0558204,.463019,.1242005,.2439819,.0718688,.0014537,.0035469,.0154669,.0158158,0,.0012211,0,,0,0,0,.0010466,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0583789,.463019,1,1,7963,2136,4196,1236,25,61,266,272,0,21,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0765",1981,"NL111",2,8708,"","","","GM0765",.8884495,9792,1487511,8691666,2343870,100,72,4205,1260,253,1516,0,6970,1302,.7416169,.0114837,.0082683,.4828893,.1446945,.0283647,.1740928,0,.8004134,.1495177,.4828893,.0846348,.1740928,.0587965,.0050528,.0026412,.0206706,.0175701,0,.0018374,0,,0,0,0,.0012632,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.1505512,.4828893,1,1,4205,737,1516,512,44,23,180,153,0,16,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0003",1981,"NL112",3,8022,"Groningen","NL007","Groningen","GM0003",.8696878,9224,4188523,8691666,2343870,119,124,3685,1534,265,1993,0,7209,302,.8150088,.0148342,.0154575,.4593618,.1912241,.0310396,.2484418,0,.8986537,.0376465,.4593618,.1072052,.2484418,.083645,.0028671,.0153328,.0128397,.026552,0,.0036151,0,,0,0,0,.000374,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0397656,.4593618,1,1,3685,860,1993,671,23,123,103,213,0,29,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0010",1981,"NL112",3,20492,"Groningen","NL007","Groningen","GM0010",.8737189,24014,4188523,8691666,2343870,376,351,8589,4531,810,4671,0,17763,1164,.7715694,.0183486,.0171286,.4191392,.2211107,.0359653,.2279426,0,.8668261,.0568027,.4191392,.1244876,.2279426,.0952567,.0019032,.0146887,.0193734,.0321101,0,.0028792,0,,0,0,0,.0013664,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.060853,.4191392,1,1,8589,2551,4671,1952,39,301,397,658,0,59,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0024",1981,"NL112",3,7205,"Groningen","NL007","Groningen","GM0024",.9283575,7767,4188523,8691666,2343870,189,136,2212,1241,612,2546,0,5996,269,.7723803,.0262318,.0188758,.307009,.1722415,.0796669,.3533657,0,.8321999,.0373352,.307009,.1120056,.3533657,.0598196,.0024983,.0473282,.0298404,.0431645,0,.0012491,0,,0,0,0,.0004164,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0433033,.307009,0,3,2212,807,2546,431,18,341,215,311,0,9,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0014",1981,"NL113",3,128076,"Groningen","NL007","Groningen","GM0014",.8991411,147006,4188523,8691666,2343870,6983,4754,47443,33061,7626,20878,0,101336,7331,.6853899,.0545223,.0371186,.3704285,.2581358,.0534292,.1630126,0,.7912177,.0572395,.3704285,.1519488,.1630126,.1058278,.001585,.0405384,.0113058,.083794,0,.0074019,0,,0,0,0,.0003592,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0637981,.3704285,1,1,47443,19461,20878,13554,203,5192,1448,10732,0,948,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1966",1981,"NL113",1,32790,"","","","GM1966",.9296627,35273,905950,8691666,2343870,634,620,10075,6535,3351,10652,0,27245,923,.7588899,.0193352,.0189082,.3072583,.1992986,.0992071,.3248551,0,.8308936,.0281488,.3072583,.1267765,.3248551,.0720037,.0033242,.0819457,.0139372,.037237,0,.0007929,0,,0,0,0,.0005185,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.031351,.3072583,0,3,10075,4157,10652,2361,109,2687,457,1221,0,26,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
