ccode,lau,year,NUTS3CODE,urban_combined,total_votes,Nameoffunctionalurbanarea,fua_oecd,fuaname,oecd_mun_id,to1,total_voters,total_urban_votes,total_nat_votes,total_urbano_votes,vote_communist,vote_green,vote_sd,vote_lib,vote_cons,vote_cd,vote_rpop,vote_mainstream,vote_other,main_netherlands,pct_communist,pct_green,pct_sd,pct_liberal,pct_cons,pct_cd,pct_rpop,pct_main,pct_other,share_party001,share_party002,share_party003,share_party004,share_party005,share_party006,share_party007,share_party008,share_party009,share_party0010,share_party0011,share_party0012,share_party0013,share_party0014,share_party0015,share_party0016,share_party0017,share_party0018,share_party0019,share_party0020,share_party0021,share_party0022,share_party0023,share_party0024,share_party0025,share_party0026,share_party0027,share_party0028,share_party0029,share_party0030,share_party0031,share_party0032,share_party0033,share_party0034,share_party0035,share_party0036,share_party0037,share_party0038,share_party0039,share_party0040,share_party0041,share_party0042,share_party0043,share_party0044,share_party0045,share_party0046,share_party0047,share_party0048,share_party0049,share_party0050,share_party0051,share_party0052,share_party0053,share_party0054,share_party0055,share_party0056,share_party0057,share_party0058,share_party0059,share_party0060,share_party0096,share_start,sd_start,party_top,party001,party002,party003,party004,party005,party006,party007,party008,party009,party0010,party0011,party0012,party0013,party0014,party0015,party0016,party0017,party0018,party0019,party0020,party0021,party0022,party0023,party0024,party0025,party0026,party0027,party0028,party0029,party0030,party0031,party0032,party0033,party0034,party0035,party0036,party0037,party0038,party0039,party0040,party0041,party0042,party0043,party0044,party0045,party0046,party0047,party0048,party0049,party0050,party0051,party0052,party0053,party0054,party0055,party0056,party0057,party0058,party0059,party0060,party0096
528,"GM0226",2002,"NL226",3,15270,"Arnhem","NL009","Arnhem","GM0226",.8235357,18542,4600133,9501152,6905275,772,1081,2072,3853,21,4997,2377,10521,97,.6335298,.0505566,.0707924,.1356909,.2523248,.0013752,.327243,.1556647,.688998,.0063523,.1356909,.1817944,.3160445,.0554682,.0013752,0,0,.0707924,0,.0505566,0,,.1556647,0,.0111984,.0150622,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0063523,.1964545,0,3,2072,2776,4826,847,21,0,0,1081,0,772,0,,2377,0,171,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1705",2002,"NL226",3,26054,"Arnhem","NL009","Arnhem","GM1705",.8113983,32110,4600133,9501152,6905275,1257,1601,3610,6286,22,9474,3675,18686,129,.6570968,.048246,.0614493,.1385584,.2412681,.0008444,.3636294,.1410532,.7172027,.0049513,.1385584,.15963,.3589084,.0601059,.0008444,0,0,.0614493,0,.048246,0,,.1410532,0,.004721,.0215322,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0049513,.2127314,0,3,3610,4159,9351,1566,22,0,0,1601,0,1257,0,,3675,0,123,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0277",2002,"NL226",3,1127,"Arnhem","NL009","Arnhem","GM0277",.9314049,1210,4600133,9501152,6905275,37,67,109,469,4,290,150,857,1,.6947649,.0328305,.0594499,.0967169,.416149,.0035492,.2573203,.1330967,.7604259,.0008873,.0967169,.3460515,.2519965,.0656611,.0035492,0,0,.0594499,0,.0328305,0,,.1330967,0,.0053239,.0044366,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0008873,.0996055,0,2,109,390,284,74,4,0,0,67,0,37,0,,150,0,6,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0296",2002,"NL226",3,23678,"Nijmegen","NL013","Nijmegen","GM0296",.8151336,29048,4600133,9501152,6905275,1498,1549,3335,5308,6,7967,3865,16167,150,.6311767,.0632655,.0654194,.140848,.2241744,.0002534,.3364727,.1632317,.6827857,.006335,.140848,.1579103,.3324183,.0516091,.0002534,0,0,.0654194,0,.0632655,0,,.1632317,0,.0040544,.014655,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.006335,.2057495,0,3,3335,3739,7871,1222,6,0,0,1549,0,1498,0,,3865,0,96,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1734",2002,"NL226",3,24537,"Arnhem","NL009","Arnhem","GM1734",.8145062,30125,4600133,9501152,6905275,1203,1634,3304,5639,529,8768,3354,16889,106,.6270938,.049028,.0665933,.1346538,.2298162,.0215593,.3573379,.1366915,.6883075,.00432,.1346538,.1551127,.3373273,.0612137,.0215593,0,0,.0665933,0,.049028,0,,.1366915,0,.0200106,.0134898,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.00432,.206319,0,3,3304,3806,8277,1502,529,0,0,1634,0,1203,0,,3354,0,491,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0202",2002,"NL226",3,78176,"Arnhem","NL009","Arnhem","GM0202",.7332551,106615,4600133,9501152,6905275,6804,9385,14882,17619,113,16606,12036,46782,731,.5332966,.0870344,.1200496,.1903653,.2253761,.0014455,.2124181,.1539603,.598419,.0093507,.1903653,.1460295,.1969019,.0651223,.0014455,0,0,.1200496,0,.0870344,0,,.1539603,0,.0155163,.0142243,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0093507,.3491294,1,3,14882,11416,15393,5091,113,0,0,9385,0,6804,0,,12036,0,1213,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0221",2002,"NL226",3,6648,"Arnhem","NL009","Arnhem","GM0221",.7796412,8527,4600133,9501152,6905275,835,372,1311,1364,16,1667,1028,4158,55,.5729543,.1256017,.0559567,.1972022,.2051745,.0024067,.2507521,.154633,.6254513,.0082732,.1972022,.1413959,.2343562,.052497,.0024067,0,0,.0559567,0,.1256017,0,,.154633,0,.0163959,.0112816,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0082732,.4061066,1,3,1311,940,1558,349,16,0,0,372,0,835,0,,1028,0,109,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0184",2002,"NL230",2,8812,"","","","GM0184",.8824354,9986,1675994,9501152,6905275,33,11,38,95,3136,5006,484,3052,9,.3437358,.0037449,.0012483,.0043123,.0107808,.3558784,.5680889,.0549251,.3463459,.0010213,.0043123,.0066954,.3327281,.0026101,.3558784,0,0,.0012483,0,.0037449,0,,.0549251,0,.2353609,.0014753,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0010213,.0086159,0,5,38,59,2932,23,3136,0,0,11,0,33,0,,484,0,2074,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0303",2002,"NL230",2,21308,"Lelystad","NL520","Lelystad","GM0303",.8350838,25516,1675994,9501152,6905275,702,1103,2165,5223,126,8678,3225,14613,86,.645016,.0329454,.0517646,.101605,.2451192,.0059133,.4072649,.1513516,.6857988,.004036,.101605,.1886615,.3547494,.0407828,.0059133,0,0,.0517646,0,.0329454,0,,.1513516,0,.0525155,.0156749,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.004036,.1930813,0,3,2165,4020,7559,869,126,0,0,1103,0,702,0,,3225,0,1119,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0034",2002,"NL230",5,83795,"Amsterdam","NL002","Amsterdam","GM0034",.7634106,109764,1674371,9501152,6905275,4659,6830,13230,23734,98,15115,19340,48128,789,.513718,.0556,.0815084,.1578853,.2832389,.0011695,.1803807,.2308014,.5743541,.0094158,.1578853,.1942717,.161561,.0606361,.0011695,0,0,.0815084,0,.0556,0,,.2308014,0,.0188197,.028331,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0094158,.3585061,1,13,13230,16279,13538,5081,98,0,0,6830,0,4659,0,,19340,0,1577,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0171",2002,"NL230",1,26764,"","","","GM0171",.8379462,31940,967009,9501152,6905275,978,1224,3257,4864,588,12418,3324,18429,111,.6527425,.0365416,.0457331,.1216933,.1817367,.0219698,.4639815,.1241967,.6885742,.0041474,.1216933,.131221,.3998281,.0358317,.0219698,0,0,.0457331,0,.0365416,0,,.1241967,0,.0641533,.0146839,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0041474,.2097336,0,3,3257,3512,10701,959,588,0,0,1224,0,978,0,,3324,0,1717,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0995",2002,"NL230",3,36069,"Lelystad","NL520","Lelystad","GM0995",.7379847,48875,4600133,9501152,6905275,2237,2920,6120,8799,175,7531,7941,20626,346,.5191162,.06202,.0809559,.1696748,.2439491,.0048518,.2087943,.2201614,.5718484,.0095927,.1696748,.1679281,.1815132,.0527323,.0048518,0,0,.0809559,0,.06202,0,,.2201614,0,.027281,.0232887,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0095927,.3458504,1,13,6120,6057,6547,1902,175,0,0,2920,0,2237,0,,7941,0,984,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0050",2002,"NL230",2,10579,"","","","GM0050",.8660663,12215,1675994,9501152,6905275,337,555,934,3024,96,3840,1768,6746,25,.5921165,.0318556,.0524624,.0882881,.2858493,.0090746,.3629833,.1671235,.6376784,.0023632,.0882881,.2227054,.281123,.045562,.0090746,0,0,.0524624,0,.0318556,0,,.1671235,0,.0818603,.017582,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0023632,,0,3,934,2356,2974,482,96,0,0,555,0,337,0,,1768,0,866,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0310",2002,"NL310",3,28170,"Utrecht","NL004","Utrecht","GM0310",.8732988,32257,4600133,9501152,6905275,1622,2161,3365,8549,823,7487,4052,18376,111,.5785232,.057579,.0767128,.1194533,.3034789,.0292155,.2657792,.143841,.6523252,.0039404,.1194533,.2173589,.241711,.0738019,.0292155,0,0,.0767128,0,.057579,0,,.143841,0,.0240682,.0123181,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0039404,.1787373,0,3,3365,6123,6809,2079,823,0,0,2161,0,1622,0,,4052,0,678,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
