ccode,lau,year,NUTS3CODE,urban_combined,total_votes,Nameoffunctionalurbanarea,fua_oecd,fuaname,oecd_mun_id,to1,total_voters,total_urban_votes,total_nat_votes,total_urbano_votes,vote_communist,vote_green,vote_sd,vote_lib,vote_cons,vote_cd,vote_rpop,vote_mainstream,vote_other,main_netherlands,pct_communist,pct_green,pct_sd,pct_liberal,pct_cons,pct_cd,pct_rpop,pct_main,pct_other,share_party001,share_party002,share_party003,share_party004,share_party005,share_party006,share_party007,share_party008,share_party009,share_party0010,share_party0011,share_party0012,share_party0013,share_party0014,share_party0015,share_party0016,share_party0017,share_party0018,share_party0019,share_party0020,share_party0021,share_party0022,share_party0023,share_party0024,share_party0025,share_party0026,share_party0027,share_party0028,share_party0029,share_party0030,share_party0031,share_party0032,share_party0033,share_party0034,share_party0035,share_party0036,share_party0037,share_party0038,share_party0039,share_party0040,share_party0041,share_party0042,share_party0043,share_party0044,share_party0045,share_party0046,share_party0047,share_party0048,share_party0049,share_party0050,share_party0051,share_party0052,share_party0053,share_party0054,share_party0055,share_party0056,share_party0057,share_party0058,share_party0059,share_party0060,share_party0096,share_start,sd_start,party_top,party001,party002,party003,party004,party005,party006,party007,party008,party009,party0010,party0011,party0012,party0013,party0014,party0015,party0016,party0017,party0018,party0019,party0020,party0021,party0022,party0023,party0024,party0025,party0026,party0027,party0028,party0029,party0030,party0031,party0032,party0033,party0034,party0035,party0036,party0037,party0038,party0039,party0040,party0041,party0042,party0043,party0044,party0045,party0046,party0047,party0048,party0049,party0050,party0051,party0052,party0053,party0054,party0055,party0056,party0057,party0058,party0059,party0060,party0096
528,"GM0765",2021,"NL111",2,6955,"","","","GM0765",.7065217,9844,1814398,1.04e+07,2705053,1059,177,721,1361,598,759,1569,2631,292,.3166068,.1522646,.0254493,.1036664,.1956865,.0859813,.1091301,.2255931,.378289,.0419842,.1036664,.1328541,.0800863,.0616822,.010496,0,0,.0254493,0,.1522646,0,,0,.2255931,.0290439,0,.0289001,,,.0011503,.0754853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0130841,.4828893,1,14,721,924,557,429,73,0,0,177,0,1059,0,,0,1569,202,,201,,,8,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0037",2021,"NL111",2,18623,"","","","GM0037",.723448,25742,1814398,1.04e+07,2705053,2013,389,1579,4037,1732,4261,2933,8109,635,.3639049,.1080921,.0208881,.0847876,.216775,.0930033,.2288031,.1574934,.4354293,.0340976,.0847876,.1443913,.1347259,.0715245,.0172904,0,0,.0208881,0,.1080921,0,,0,.1574934,.0940772,0,.0211029,,,.0008592,.0757128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0129947,.3908094,1,14,1579,2689,2509,1332,322,0,0,389,0,2013,0,,0,2933,1752,,393,,,16,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1895",2021,"NL111",1,22672,"","","","GM1895",.7267132,31198,1003759,1.04e+07,2705053,3077,719,2532,5984,1611,2588,3736,10235,1109,.3583716,.1357181,.0317131,.1116796,.2639379,.0710568,.1141496,.1647848,.4514379,.048915,.1116796,.1695042,.0771877,.0930663,.0047636,0,0,.0317131,0,.1357181,0,,0,.1647848,.0369619,0,.0345801,,,.0013673,.0662932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0143349,.4597067,1,2,2532,3843,1750,2110,108,0,0,719,0,3077,0,,0,3736,838,,784,,,31,1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1950",2021,"NL111",1,15212,"","","","GM1950",.745796,20397,1003759,1.04e+07,2705053,1597,507,1405,3787,1242,2012,2636,6777,871,.3606364,.1049829,.033329,.0923613,.2489482,.0816461,.132264,.1732842,.4455035,.0572574,.0923613,.1632921,.1049829,.0848672,.0063108,0,0,.033329,0,.1049829,0,,0,.1732842,.0272811,0,.0424665,,,.0007889,.0753353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.014791,.463019,1,14,1405,2484,1597,1291,96,0,0,507,0,1597,0,,0,2636,415,,646,,,12,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0047",2021,"NL111",3,16362,"Groningen","NL007","Groningen","GM0047",.7433556,22011,5106480,1.04e+07,2705053,2044,476,1795,4759,1315,1726,2507,7541,725,.3574746,.1249236,.0290918,.1097054,.2908569,.0803691,.1054883,.1532209,.460885,.04431,.1097054,.1721672,.075602,.1034103,.0042171,0,0,.0290918,0,.1249236,0,,0,.1532209,.0298863,0,.028664,,,.0152793,.0761521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.015646,.5006459,1,2,1795,2817,1237,1692,69,0,0,476,0,2044,0,,0,2507,489,,469,,,250,1246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1966",2021,"NL113",1,30620,"","","","GM1966",.8029369,38135,1003759,1.04e+07,2705053,2903,1483,2960,7702,1831,7120,2771,14929,1654,.376094,.0948073,.0484324,.0966688,.2515349,.0597975,.2325278,.0904964,.4875571,.054017,.0966688,.1391248,.1403005,.1114631,.013194,0,0,.0484324,0,.0948073,0,,0,.0904964,.0922273,0,.043305,,,.0009471,.0466035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.010712,.3072583,0,3,2960,4260,4296,3413,404,0,0,1483,0,2903,0,,0,2771,2824,,1326,,,29,1427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0014",2021,"NL113",3,145714,"Groningen","NL007","Groningen","GM0014",.8144815,178904,5106480,1.04e+07,2705053,11076,15278,12164,54058,6069,13917,8254,73658,10173,.2759927,.0760119,.1048492,.0834786,.370987,.0416501,.095509,.0566452,.5054971,.0698148,.0834786,.1365483,.0559658,.2295044,.0045843,0,0,.1048492,0,.0760119,0,,0,.0566452,.0395432,0,.060008,,,.0049343,.0370658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0098069,.3704285,1,4,12164,19897,8155,33442,668,0,0,15278,0,11076,0,,0,8254,5762,,8744,,,719,5401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1952",2021,"NL113",1,35523,"","","","GM1952",.7308959,48602,1003759,1.04e+07,2705053,4270,1466,3664,10466,2320,4468,4819,16342,1713,.348394,.1202038,.041269,.1031444,.294626,.0653098,.1257777,.1356586,.46004,.0482223,.1031444,.1711849,.0740647,.111646,.0074881,0,0,.041269,0,.1202038,0,,0,.1356586,.051713,0,.03212,,,.0117952,.0578217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0161022,.4787644,1,2,3664,6081,2631,3966,266,0,0,1466,0,4270,0,,0,4819,1837,,1141,,,419,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1969",2021,"NL113",1,40757,"","","","GM1969",.8119086,50199,1003759,1.04e+07,2705053,2731,1934,2898,11425,2800,9822,3903,20186,1610,.377064,.0670069,.047452,.0711043,.28032,.0686999,.2409893,.0957627,.4952769,.0395024,.0711043,.1612729,.1446868,.1182128,.0170523,0,0,.047452,0,.0670069,0,,0,.0957627,.0963025,0,.0291484,,,.0008342,.0516476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.010354,.2761411,0,2,2898,6573,5897,4818,695,0,0,1934,0,2731,0,,0,3903,3925,,1188,,,34,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1949",2021,"NL124",1,28813,"","","","GM1949",.7987415,36073,1003759,1.04e+07,2705053,2151,935,2841,8249,2288,6141,2866,15989,1196,.4472981,.0746538,.0324506,.0986013,.2862944,.0794086,.2131329,.099469,.5549231,.041509,.0986013,.1776282,.1710686,.107625,.0053101,0,0,.0324506,0,.0746538,0,,0,.099469,.0420643,0,.0310277,,,.0010412,.0740985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0104814,.3049292,0,2,2841,5118,4929,3101,153,0,0,935,0,2151,0,,0,2866,1212,,894,,,30,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
