ccode,lau,year,NUTS3CODE,urban_combined,total_votes,Nameoffunctionalurbanarea,fua_oecd,fuaname,oecd_mun_id,to1,total_voters,total_urban_votes,total_nat_votes,total_urbano_votes,vote_communist,vote_green,vote_sd,vote_lib,vote_cons,vote_cd,vote_rpop,vote_mainstream,vote_other,main_netherlands,pct_communist,pct_green,pct_sd,pct_liberal,pct_cons,pct_cd,pct_rpop,pct_main,pct_other,share_party001,share_party002,share_party003,share_party004,share_party005,share_party006,share_party007,share_party008,share_party009,share_party0010,share_party0011,share_party0012,share_party0013,share_party0014,share_party0015,share_party0016,share_party0017,share_party0018,share_party0019,share_party0020,share_party0021,share_party0022,share_party0023,share_party0024,share_party0025,share_party0026,share_party0027,share_party0028,share_party0029,share_party0030,share_party0031,share_party0032,share_party0033,share_party0034,share_party0035,share_party0036,share_party0037,share_party0038,share_party0039,share_party0040,share_party0041,share_party0042,share_party0043,share_party0044,share_party0045,share_party0046,share_party0047,share_party0048,share_party0049,share_party0050,share_party0051,share_party0052,share_party0053,share_party0054,share_party0055,share_party0056,share_party0057,share_party0058,share_party0059,share_party0060,share_party0096,share_start,sd_start,party_top,party001,party002,party003,party004,party005,party006,party007,party008,party009,party0010,party0011,party0012,party0013,party0014,party0015,party0016,party0017,party0018,party0019,party0020,party0021,party0022,party0023,party0024,party0025,party0026,party0027,party0028,party0029,party0030,party0031,party0032,party0033,party0034,party0035,party0036,party0037,party0038,party0039,party0040,party0041,party0042,party0043,party0044,party0045,party0046,party0047,party0048,party0049,party0050,party0051,party0052,party0053,party0054,party0055,party0056,party0057,party0058,party0059,party0060,party0096
528,"GM0765",2010,"NL111",2,6964,"","","","GM0765",.6952181,10017,1646019,9416001,2502568,1149,371,2059,813,20,839,1602,3484,111,.4796094,.1649914,.053274,.2956634,.1167433,.0028719,.1204767,.2300402,.5002872,.0159391,.2956634,.0960655,.0878805,.0206778,.0028719,0,0,.053274,0,.1649914,0,,0,.2248708,.0325962,0,.0129236,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.008185,.4828893,1,1,2059,669,612,144,20,0,0,371,0,1149,0,,0,1566,227,,90,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0037",2010,"NL111",2,18104,"","","","GM0037",.6946512,26062,1646019,9416001,2502568,2019,670,4710,2520,123,5022,2779,10478,261,.5511489,.1115223,.0370084,.2601635,.1391958,.0067941,.2773973,.153502,.5787671,.0144167,.2601635,.1115776,.1794079,.0276182,.0067941,0,0,.0370084,0,.1115223,0,,0,.1475917,.0979894,0,.0107159,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0096111,.3908094,1,1,4710,2020,3248,500,123,0,0,670,0,2019,0,,0,2672,1774,,194,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0047",2010,"NL111",3,15731,"Groningen","NL007","Groningen","GM0047",.7144609,22018,4602270,9416001,2502568,2074,839,5096,3031,38,1826,2514,9427,313,.5543831,.1318416,.0533342,.3239464,.1926769,.0024156,.1160765,.1598118,.5992626,.019897,.3239464,.1477973,.0826394,.0448795,.0024156,0,0,.0533342,0,.1318416,0,,0,.1537092,.0334372,0,.0160193,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0099803,.5006459,1,1,5096,2325,1300,706,38,0,0,839,0,2074,0,,0,2418,526,,252,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1895",2010,"NL111",1,22355,"","","","GM1895",.710856,31448,939192,9416001,2502568,3478,1283,6778,3688,47,2810,3781,12432,490,.5208231,.1555804,.0573921,.3031984,.1649743,.0021024,.125699,.1691344,.5561172,.021919,.3031984,.1296802,.0879445,.0352941,.0021024,0,0,.0573921,0,.1555804,0,,0,.1651532,.0377544,0,.016909,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0089913,.4597067,1,1,6778,2899,1966,789,47,0,0,1283,0,3478,0,,0,3692,844,,378,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1950",2010,"NL111",1,14751,"","","","GM1950",.7306428,20296,939192,9416001,2502568,1906,795,3887,2588,42,2230,2961,8302,342,.531625,.1292116,.0538947,.2635075,.1754457,.0028473,.1511762,.2007322,.5628093,.0231849,.2635075,.1442614,.123856,.0311843,.0028473,0,0,.0538947,0,.1292116,0,,0,.1946987,.0273202,0,.0158633,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.013355,.463019,1,1,3887,2128,1827,460,42,0,0,795,0,1906,0,,0,2872,403,,234,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0010",2010,"NL112",3,14465,"Groningen","NL007","Groningen","GM0010",.6909811,20934,4602270,9416001,2502568,1855,642,4072,2574,45,2638,2377,8420,262,.5436571,.1282406,.044383,.2815071,.1779468,.003111,.1823712,.1643277,.5820947,.0181127,.2815071,.1395092,.1226409,.0384376,.003111,0,0,.044383,0,.1282406,0,,0,.1591428,.0597304,0,.0138956,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.009402,.4191392,1,1,4072,2018,1774,556,45,0,0,642,0,1855,0,,0,2302,864,,201,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0003",2010,"NL112",3,6780,"Groningen","NL007","Groningen","GM0003",.7086861,9567,4602270,9416001,2502568,918,334,2152,1077,16,1187,986,4120,110,.5675516,.1353982,.0492625,.3174041,.1588496,.0023599,.1750737,.1454277,.6076696,.0162242,.3174041,.1187316,.1314159,.040118,.0023599,0,0,.0492625,0,.1353982,0,,0,.1415929,.0436578,0,.0131268,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0069322,.4593618,1,1,2152,805,891,272,16,0,0,334,0,918,0,,0,960,296,,89,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0024",2010,"NL112",3,6357,"Groningen","NL007","Groningen","GM0024",.7821112,8128,4602270,9416001,2502568,688,524,1538,985,67,1805,634,3754,116,.5499449,.1082271,.0824288,.241938,.1549473,.0105396,.283939,.0997326,.5905302,.0182476,.241938,.1143621,.1936448,.0405852,.0105396,0,0,.0824288,0,.1082271,0,,0,.0935976,.0902942,0,.0140003,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0103823,.307009,0,1,1538,727,1231,258,67,0,0,524,0,688,0,,0,595,574,,89,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1952",2010,"NL113",1,34843,"","","","GM1952",.7260815,48724,939192,9416001,2502568,4378,2293,10320,6913,165,4744,5344,20100,686,.5304652,.1256493,.0658095,.2961858,.1984043,.0047355,.1361536,.1533737,.5768734,.0196883,.2961858,.1519961,.0822834,.0464082,.0047355,0,0,.0658095,0,.1256493,0,,0,.1482077,.0538702,0,.0150102,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0098442,.4787644,1,1,10320,5296,2867,1617,165,0,0,2293,0,4378,0,,0,5164,1877,,523,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1966",2010,"NL113",1,31332,"","","","GM1966",.7914776,39604,939192,9416001,2502568,3267,2298,8185,5059,268,8588,3046,18679,621,.5583748,.1042704,.0733435,.2612345,.1614643,.0085536,.2740968,.0972169,.5961637,.01982,.2612345,.1236755,.1734648,.0377888,.0085536,0,0,.0733435,0,.1042704,0,,0,.0936104,.1006319,0,.0146815,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0087451,.3072583,0,1,8185,3875,5435,1184,268,0,0,2298,0,3267,0,,0,2933,3153,,460,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
