ccode,lau,year,NUTS3CODE,urban_combined,total_votes,Nameoffunctionalurbanarea,fua_oecd,fuaname,oecd_mun_id,to1,total_voters,total_urban_votes,total_nat_votes,total_urbano_votes,vote_communist,vote_green,vote_sd,vote_lib,vote_cons,vote_cd,vote_rpop,vote_mainstream,vote_other,main_netherlands,pct_communist,pct_green,pct_sd,pct_liberal,pct_cons,pct_cd,pct_rpop,pct_main,pct_other,share_party001,share_party002,share_party003,share_party004,share_party005,share_party006,share_party007,share_party008,share_party009,share_party0010,share_party0011,share_party0012,share_party0013,share_party0014,share_party0015,share_party0016,share_party0017,share_party0018,share_party0019,share_party0020,share_party0021,share_party0022,share_party0023,share_party0024,share_party0025,share_party0026,share_party0027,share_party0028,share_party0029,share_party0030,share_party0031,share_party0032,share_party0033,share_party0034,share_party0035,share_party0036,share_party0037,share_party0038,share_party0039,share_party0040,share_party0041,share_party0042,share_party0043,share_party0044,share_party0045,share_party0046,share_party0047,share_party0048,share_party0049,share_party0050,share_party0051,share_party0052,share_party0053,share_party0054,share_party0055,share_party0056,share_party0057,share_party0058,share_party0059,share_party0060,share_party0096,share_start,sd_start,party_top,party001,party002,party003,party004,party005,party006,party007,party008,party009,party0010,party0011,party0012,party0013,party0014,party0015,party0016,party0017,party0018,party0019,party0020,party0021,party0022,party0023,party0024,party0025,party0026,party0027,party0028,party0029,party0030,party0031,party0032,party0033,party0034,party0035,party0036,party0037,party0038,party0039,party0040,party0041,party0042,party0043,party0044,party0045,party0046,party0047,party0048,party0049,party0050,party0051,party0052,party0053,party0054,party0055,party0056,party0057,party0058,party0059,party0060,party0096
528,"GM0047",2006,"NL111",3,17491,"Groningen","NL007","Groningen","GM0047",.7943594,22019,4760928,9810513,2638999,3699,524,6852,2199,33,3193,655,11557,336,.6482763,.2114802,.0299583,.3917443,.1257218,.0018867,.182551,.0374478,.6607398,.0192099,.3917443,.1132583,.1432737,.0124636,.0018867,0,0,.0299583,0,.2114802,0,,.0009719,.0364759,.0392773,0,.0138929,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.005317,.5006459,1,1,6852,1981,2506,218,33,0,0,524,0,3699,0,,17,638,687,,243,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1950",2006,"NL111",1,16343,"","","","GM1950",.8016675,20463,989051,9810513,2638999,3158,501,5725,1839,36,3812,811,10781,461,.6524506,.1932326,.0306553,.3503029,.1125252,.0022028,.2332497,.0496237,.6596708,.0282078,.3503029,.105305,.1968427,.0072202,.0022028,0,0,.0306553,0,.1932326,0,,.0016521,.0479716,.036407,0,.0212323,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0069755,.463019,1,1,5725,1721,3217,118,36,0,0,501,0,3158,0,,27,784,595,,347,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1895",2006,"NL111",1,24791,"","","","GM1895",.7949781,31093,989051,9810513,2638999,5617,921,9662,2394,39,4623,945,15551,590,.6203057,.2265742,.0371506,.3897382,.0965673,.0015732,.186479,.0381187,.627284,.023799,.3897382,.089589,.1409786,.0069783,.0015732,0,0,.0371506,0,.2265742,0,,.0021782,.0359405,.0455004,0,.0176274,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0061716,.4597067,1,1,9662,2221,3495,173,39,0,0,921,0,5617,0,,54,891,1128,,437,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0765",2006,"NL111",2,7809,"","","","GM0765",.7770922,10049,1735669,9810513,2638999,1948,240,3247,569,15,1317,360,4822,113,.6137789,.2494557,.0307338,.4158023,.0728646,.0019209,.1686516,.0461007,.6174926,.0144705,.4158023,.069151,.1288257,.0037137,.0019209,0,0,.0307338,0,.2494557,0,,.0019209,.0441798,.0398258,0,.008836,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0056345,.4828893,1,1,3247,540,1006,29,15,0,0,240,0,1948,0,,15,345,311,,69,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0037",2006,"NL111",2,20624,"","","","GM0037",.7802663,26432,1735669,9810513,2638999,3427,416,6759,1729,87,7164,691,13650,351,.6569046,.1661656,.0201707,.327725,.0838344,.0042184,.3473623,.0335047,.6618503,.017019,.327725,.0788887,.2502909,.0049457,.0042184,0,0,.0201707,0,.1661656,0,,.0013576,.032147,.0970714,0,.0119279,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0050912,.3908094,1,1,6759,1627,5162,102,87,0,0,416,0,3427,0,,28,663,2002,,246,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0024",2006,"NL112",3,7062,"Groningen","NL007","Groningen","GM0024",.8541364,8268,4760928,9810513,2638999,1183,389,1754,645,54,2640,233,4321,164,.6005381,.1675163,.0550835,.2483716,.0913339,.0076466,.3738318,.0329935,.6118664,.0232229,.2483716,.0800057,.2721609,.0113282,.0076466,0,0,.0550835,0,.1675163,0,,.0024072,.0305862,.1016709,0,.0181252,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0050977,.307009,0,3,1754,565,1922,80,54,0,0,389,0,1183,0,,17,216,718,,128,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0003",2006,"NL112",3,7691,"Groningen","NL007","Groningen","GM0003",.7983184,9634,4760928,9810513,2638999,1620,235,2839,797,13,1785,274,5020,128,.6389287,.2106358,.0305552,.3691328,.1036276,.0016903,.2320895,.0356261,.652711,.0166428,.3691328,.0898453,.1799506,.0137823,.0016903,0,0,.0305552,0,.2106358,0,,.0024704,.0331556,.0521389,0,.011572,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0050709,.4593618,1,1,2839,691,1384,106,13,0,0,235,0,1620,0,,19,255,401,,89,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0010",2006,"NL112",3,16666,"Groningen","NL007","Groningen","GM0010",.7797689,21373,4760928,9810513,2638999,3233,461,5672,1966,20,4281,671,10843,362,.6324853,.1939878,.0276611,.3403336,.1179647,.0012,.2568703,.0402616,.650606,.0217209,.3403336,.099844,.1923077,.0181207,.0012,0,0,.0276611,0,.1939878,0,,.0016201,.0386415,.0645626,0,.0136805,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0080403,.4191392,1,1,5672,1664,3205,302,20,0,0,461,0,3233,0,,27,644,1076,,228,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM1952",2006,"NL113",1,37827,"","","","GM1952",.8071749,47461,989051,9810513,2638999,7480,1516,13766,4815,122,7748,1617,23944,763,.6202183,.1977424,.0400772,.3639199,.12729,.0032252,.2048272,.0427472,.632987,.0201708,.3639199,.1145214,.141777,.0127687,.0032252,0,0,.0400772,0,.1977424,0,,.001639,.0411082,.0630502,0,.0148307,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0053401,.4787644,1,1,13766,4332,5363,483,122,0,0,1516,0,7480,0,,62,1555,2385,,561,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,"GM0014",2006,"NL113",3,135803,"Groningen","NL007","Groningen","GM0014",.8585414,166775,4760928,9810513,2638999,27508,13099,38690,21414,313,27696,3606,79913,3477,.5560334,.2025581,.0964559,.284898,.1576843,.0023048,.2039425,.0265532,.588448,.0256033,.284898,.1252697,.1458657,.0324146,.0023048,0,0,.0964559,0,.2025581,0,,.0011119,.0254413,.0580768,0,.0193,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.0063032,.3704285,1,1,38690,17012,19809,4402,313,0,0,13099,0,27508,0,,151,3455,7887,,2621,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
