lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
7602,Albany Ward,New Zealand,554,1981,1,Auckland,537.3773193359375,Major City and Close Suburbs,,,95.458069,1329,16731,16971,927,8955,7362,402,7776,9609,3.5016994,44.083473,44.715832,4.9654508,47.967216,39.434357,2.0846298,40.323586,49.828873,51297,37953,,,5331,25563,18669,6894,,2448,25734,19284,6450,,2883,4116,3735,3486,2490,2394,3819,4044,3456,2433,2649,7935,7779,6942,4923,5043,1041,1815,1788,1374,1698,1893,1065,1182,1260,1107,1284,1464,2106,2997,3048,2481,2982,3357,1800,2031,1509,963,810,663,2040,2232,1893,1191,921,678,3840,4263,3402,2154,1731,1341,60,147,96,24,27,48,72,273,255,126,105,96,132,420,351,150,132,144,27.258444,47.132759,1.5710919,25.874636,49.562683,1.7492712,26.540642,48.393196,1.663516,44.881306,50.222553,3.6350148,31.646585,59.759037,7.309237,38.526802,54.801388,5.3991513,51.736111,43.663193,2.7777777,36.144577,54.302925,7.3149743,43.906654,49.00605,5.05618,56.473488,39.580765,.98643649,44.457832,47.831326,5.0602407,50.396099,43.753807,3.0469227,64.099663,30.577576,1.0192525,53.634087,38.471176,4.3859649,59.13147,34.324806,2.6174896,65.660767,22.996878,1.6649324,59.803921,27.696079,3.9215686,62.971298,25.154755,2.7011817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7607,Albert-Eden-Roskill Ward,New Zealand,554,1981,1,Auckland,61.99145889282227,Major City and Close Suburbs,,,1687.7325,4899,32166,41796,3099,16062,17655,1800,16104,24141,5.7801218,37.951294,49.313324,7.8103733,40.480869,44.495689,3.9930787,35.724743,53.553841,104625,84756,,,16239,49839,39678,10161,,6081,54786,45078,9708,,10158,10140,8199,5322,4896,5040,10479,8217,5433,4953,5838,20619,16416,10755,9849,10878,3288,3528,2943,3006,4038,7338,3015,2694,2286,2490,3075,4095,6303,6222,5229,5496,7113,11433,5220,3792,2112,1641,1488,1851,4875,4014,2343,1920,1551,1359,10095,7806,4455,3561,3039,3210,453,741,255,147,75,129,519,1278,525,318,240,219,972,2019,780,465,315,348,31.377039,49.813915,4.3229318,29.733728,48.076923,5.1183434,30.568893,48.959698,4.7140985,42.935379,46.148228,9.01789,32.857666,48.957191,15.587267,37.902046,47.55117,12.298977,54.168968,38.87355,4.6935396,42.953777,44.024803,9.8647127,48.619247,41.422596,7.2524409,60.690491,33.131435,2.9678981,50.857841,39.215687,6.4950981,55.80262,36.155956,4.7212915,69.167526,25.48818,1.2846866,61.011906,30.773809,4.7619047,65.388855,27.93712,2.8957529,72.238632,18.222092,1.269935,67.340897,22.348297,3.6013813,70.404579,19.767227,2.1429892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Ashburton District,New Zealand,554,1981,.,,6189.51708984375,Rural and Towns,,,4.0457115,354,5436,11247,249,2682,5652,105,2754,5595,1.9379208,29.758581,61.570045,2.7150803,29.244358,61.629047,1.1543536,30.277044,61.510555,25041,18267,,,2724,12573,9171,3402,,1191,12468,9096,3372,,1533,2151,1929,1446,1263,1191,1860,1851,1371,1251,1230,4011,3780,2817,2514,2421,534,1002,948,909,972,1230,822,1014,966,936,930,984,1356,2016,1914,1845,1902,2214,843,783,393,309,216,210,879,786,417,270,216,114,1722,1569,810,579,432,324,18,51,15,9,6,6,27,105,45,30,18,24,45,156,60,39,24,30,28.709677,45.322582,.96774191,38.214783,40.864716,1.2552301,33.80703,42.931938,1.1219147,54.1329,42.30146,2.7552674,52.566097,40.746502,5.4432349,53.333332,41.507938,4.1269841,69.146606,28.665209,1.0940919,66.804977,28.838175,3.1120331,67.944618,28.753994,2.1299255,72.661873,24.700239,.71942449,74.109261,21.377672,2.3752968,73.389023,23.031027,1.5513127,79.024391,17.560976,.48780489,78.08564,18.136021,1.511335,78.562576,17.843866,.99132591,80.234833,13.69863,.39138943,82.619644,9.5717888,2.0151134,81.277534,11.894273,1.1013216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Buller District,New Zealand,554,1981,.,,7949.68310546875,Rural and Towns,,,1.3208073,117,2076,4824,81,1149,2367,36,927,2457,1.536643,27.265564,63.356976,2.0833333,29.552469,60.879631,.9661836,24.879227,65.942032,10500,7614,,,1260,5388,3888,1500,,576,5112,3726,1386,,684,876,810,573,537,516,753,753,531,486,519,1629,1563,1104,1023,1035,339,432,381,372,417,516,435,402,360,357,381,432,774,834,741,729,798,948,237,291,129,96,75,99,285,348,177,156,108,75,522,639,306,252,183,174,0,27,3,3,0,3,3,45,18,9,6,0,3,72,21,12,6,3,45.01992,31.474104,0,49.657536,32.534248,.34246576,47.513813,32.044197,.18416207,57.370518,38.64542,3.5856574,49.629631,42.962963,5.5555553,53.358925,40.882919,4.6065259,71.751411,24.293785,.56497175,62.827225,30.890053,3.1413612,67.119568,27.717392,1.9021739,76.543213,19.753086,.61728394,66.480446,29.05028,1.6759777,71.260994,24.63343,1.1730205,80.346817,14.450867,0,73.837212,20.930233,1.1627907,77.101448,17.68116,.57971013,75.438599,14.473684,.43859649,75,13.020833,0,75.238098,13.809524,.23809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Carterton District,New Zealand,554,1981,.,,1179.968994140625,Rural and Towns,,,5.5170941,72,1350,2796,42,684,1374,30,666,1422,1.5594542,29.239765,60.558804,1.8494055,30.118891,60.50198,1.2787724,28.388746,60.613811,6510,4617,,,651,3249,2271,978,,288,3261,2346,915,,363,522,495,375,291,300,540,486,357,300,300,1062,981,732,591,600,222,282,219,213,213,273,243,255,231,198,219,228,465,537,450,411,432,501,189,174,123,81,66,33,183,210,132,81,54,24,372,384,255,162,120,57,3,15,9,0,3,0,3,15,6,6,9,3,6,30,15,6,12,3,41.111111,35,.55555558,46.551723,35.057472,.57471263,43.785309,35.028248,.56497175,58.024693,35.802467,3.0864198,51.515152,42.424244,3.030303,54.740063,39.14373,3.058104,61.34454,34.453781,2.5210085,61.599998,35.200001,1.6,61.47541,34.836067,2.0491803,71,27,0,68.041237,27.835052,2.0618556,69.543144,27.411167,1.0152284,71,22,1,73,18,3,72,20,2,75.206612,9.090909,0,79.166664,8.333333,1.0416666,76.958527,8.7557602,.4608295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Central Hawke's Bay District,New Zealand,554,1981,.,,3333.046875,Rural and Towns,,,3.8505309,177,2841,5151,117,1440,2589,60,1401,2562,1.9912251,31.96085,57.948025,2.5862069,31.830238,57.228115,1.3745705,32.096218,58.694157,12834,8889,,,1101,6537,4524,2013,,504,6297,4365,1932,,597,1185,999,702,624,510,987,981,711,582,507,2172,1980,1413,1206,1017,429,561,429,381,339,423,528,498,429,408,375,351,957,1059,858,789,714,774,330,375,258,180,135,123,384,435,231,189,108,93,714,810,489,369,243,216,9,30,9,6,3,3,12,51,21,12,12,9,21,81,30,18,15,12,43.465046,33.43465,.91185409,44.556961,32.405064,1.0126582,44.060772,32.872929,.96685082,57.186543,38.226299,3.058104,49.84985,43.543545,5.1051049,53.484848,40.909092,4.090909,60.337551,36.286919,1.2658228,61.111111,32.905983,2.9914529,60.721867,34.60722,2.1231422,65.463921,30.927835,1.0309278,65.384613,30.288462,1.9230769,65.422882,30.597015,1.4925373,66.863907,26.627218,.59171599,73.529411,21.17647,2.3529413,70.20649,23.893805,1.4749262,70.854271,20.603016,.50251257,69.64286,18.452381,1.7857143,70.299728,19.618528,1.0899183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Central Otago District,New Zealand,554,1981,.,,9968.4736328125,Rural and Towns,,,1.4469618,288,3453,5826,192,1833,2931,96,1620,2895,2.8185556,33.793304,57.017029,3.6488028,34.834663,55.701256,1.9370461,32.687653,58.414043,14424,10218,,,1404,7383,5262,2121,,642,7041,4956,2085,,762,1227,1212,900,702,579,1050,1137,801,609,597,2277,2349,1701,1311,1176,384,555,504,417,462,573,444,504,555,480,444,504,828,1059,1059,897,906,1077,387,528,279,174,117,135,531,606,303,192,108,93,918,1134,582,366,225,228,15,42,18,6,6,9,18,102,33,18,9,12,33,144,51,24,15,21,36.57143,36.857143,1.4285715,36.185818,43.276283,1.4669926,36.363636,40.316204,1.4492754,48.812664,46.437996,3.6939313,41.58416,50,8.4158421,45.083015,48.275864,6.1302681,62.921349,34.831459,2.247191,61.666668,33.666668,3.6666667,62.257496,34.215168,2.9982364,68.472908,28.571428,.98522168,68.376068,27.350428,2.5641026,68.421051,27.91762,1.8306636,77.386932,19.59799,1.0050251,76.683937,18.652849,1.5544041,77.040817,19.132652,1.2755102,75.196854,17.716536,1.1811024,78.504669,14.485981,1.8691589,76.709404,16.239317,1.4957265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Christchurch City,New Zealand,554,1981,5,Christchurch,1608.611328125,Metropolitan Area,,,176.29492,9651,83904,110127,6411,43653,47880,3240,40251,62247,4.4249735,38.469898,50.493114,6.1020532,41.549355,45.572655,2.8662419,35.60775,55.066349,283590,218103,,,32967,138285,105063,33222,,12990,145305,113040,32265,,19977,27579,21294,15423,14355,13422,26955,21339,15636,14331,14802,54534,42633,31059,28686,28224,8379,10287,9237,9288,10353,14703,7992,7659,7215,7893,8235,8886,16371,17946,16452,17181,18588,23589,13182,9621,5565,4407,3765,3711,13497,11118,6633,5364,4200,2841,26679,20739,12198,9771,7965,6552,735,1185,573,318,192,237,954,2253,1293,783,615,513,1689,3438,1866,1101,807,750,31.085142,48.903728,2.7267668,28.978571,48.939411,3.4591537,30.019804,48.921772,3.0971503,48.207508,45.08646,5.5532126,35.967876,52.211891,10.580445,42.094151,48.645416,8.0641756,59.075211,35.590942,3.6646202,46.780781,43.007198,8.3835831,52.970154,39.27364,6.0079203,64.810547,30.751518,2.2189658,54.984325,37.366772,5.4545455,59.89333,34.061913,3.8381093,69.943253,25.435753,1.297122,61.354492,31.291908,4.5820293,65.858841,28.220663,2.8592687,73.59964,18.576363,1.1863643,68.406464,21.87067,3.9491916,71.553375,19.87442,2.2750022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Clutha District,New Zealand,554,1981,6,Dunedin,6369.41259765625,Medium Sized Areas,,,3.2348351,267,3990,9309,162,2070,4878,105,1920,4431,1.8533944,27.696793,64.618912,2.1695459,27.721977,65.327438,1.5131863,27.669693,63.856464,20604,14406,,,1653,10644,7467,3177,,744,9960,6939,3021,,909,1917,1719,1260,1014,813,1641,1563,1074,909,843,3558,3282,2334,1923,1656,669,951,732,669,657,753,924,1035,861,759,651,648,1593,1986,1593,1428,1308,1401,564,561,309,219,159,108,681,597,351,222,147,72,1245,1158,660,441,306,180,15,48,15,9,12,6,21,81,30,21,6,3,36,129,45,30,18,9,40.767826,34.369286,.91407681,48.200314,35.524258,1.0954616,44.772343,34.99157,1.0118043,60.844528,35.892513,3.0710173,60.209423,34.729492,4.7120419,60.511883,35.283363,3.9305301,68.156425,28.77095,1.396648,68.333336,27.857143,2.3809524,68.25193,28.277636,1.9280206,73.597359,24.092409,.99009901,74.852074,21.893492,2.0710058,74.258972,22.932917,1.5600624,77.935944,18.86121,1.4234875,80.073799,18.081181,.73800737,78.985504,18.47826,1.0869565,82.838287,11.881188,.66006601,87.096771,9.6774197,.40322581,84.75499,10.889292,.54446459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Dunedin City,New Zealand,554,1981,6,Dunedin,3350.40771484375,Metropolitan Area,,,33.956764,4731,33222,43713,3105,17205,18984,1626,16017,24729,5.4149642,38.024929,50.032619,7.3759975,40.870865,45.09692,3.5915446,35.378704,54.62196,113769,87369,,,14043,55401,42096,13305,,5508,58368,45273,13095,,8535,11586,8235,5964,5628,5175,11397,8052,5919,5619,5751,22983,16287,11883,11247,10926,3165,3888,3501,3711,4035,6429,3192,2865,2775,3024,3201,3927,6357,6753,6276,6735,7236,10356,5940,3462,2034,1650,1464,1467,5874,4191,2472,2061,1548,1059,11814,7653,4506,3711,3012,2526,330,621,288,162,96,129,486,1074,630,411,288,216,816,1695,918,573,384,345,27.770466,52.11898,2.8954988,27.550491,50.69912,4.1947179,27.659575,51.40321,3.5504503,48.28614,42.995529,7.7123694,34.790527,50.892532,13.041894,41.462517,46.988396,10.407073,59.148506,34.363914,4.8656869,46.529175,41.448692,10.56338,52.814945,37.919716,7.7253218,66.043777,29.364656,2.8830752,53.731342,36.620468,7.302772,59.882637,32.995464,5.0946918,70.161713,25.456442,1.6692749,61.855072,29.913044,5.5652175,66.227348,27.56727,3.5145524,75.325134,17.188049,1.5114236,71.296295,19.22658,3.9215686,73.744926,17.98761,2.4567399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
