lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
45_1,"Abbeville County, South Carolina",USA,840,2016,,,1272.789794921875,Rural and Towns,,South Carolina,19.372406,2801,13086,4555,1257,6097,2425,1544,6989,2130,13.702182,64.015266,22.282555,12.854075,62.347889,24.798037,14.479978,65.544403,19.975616,24657,20442,4215,15376,5066,11966,9779,2187,7512,2267,12691,10663,2028,7864,2799,1686,1260,1271,,,1614,1262,1416,,,3300,2522,2687,,,614,105,76,,,882,539,214,428,,,588,1153,319,504,,,1470,956,877,953,,,1605,1114,840,644,,,1237,2070,1717,1597,,,2842,44,280,387,,,312,33,206,199,,,442,77,486,586,,,754,38.04213,59.231724,2.7261462,31.969158,66.073547,1.9572954,34.939392,62.727272,2.3333333,8.3201265,69.492867,22.187004,16.984127,66.666664,16.349207,12.648691,68.080887,19.27042,5.3672318,67.302261,27.330509,33.674271,50.668766,15.656963,18.756979,59.434315,21.808708,,,,,,,,,,,,,,,,,,,31.511253,57.341908,11.146838,25.937363,54.565506,19.497133,29.016975,56.099487,14.883537,1886,1516,8093,9049,1224,4983,1500,6033,3402,11016,2724,17142,16.753233,66.670349,16.576418,23.30409,61.571728,15.124182,19.845993,64.263214,15.890795,,,,,,377,2262,656,521,2598,453,3295,3572,1109,4860,898,6867,19.908953,12.681971,68.649467,72.732361,11.441578,14.585667,16.149702,70.773262,13.077035
22_1,"Acadia Parish, Louisiana",USA,840,2016,,,1696.880737304688,Medium Sized Areas,,Louisiana,36.87236,5713,30339,12757,2347,14111,6940,3366,16228,5817,11.704808,62.158619,26.136574,10.030772,60.308575,29.660654,13.246232,63.862106,22.891661,62568,48809,13759,39806,9003,30491,23398,7093,19511,3887,32077,25411,6666,20295,5116,4039,4227,3591,,,3954,4177,3820,,,7993,8404,7411,,,1861,609,397,,,1432,1985,933,796,,,1230,3846,1542,1193,,,2662,1974,2926,2577,,,3190,1918,3080,2188,,,2148,3892,6006,4765,,,5338,119,642,846,,,494,136,214,607,,,509,255,856,1453,,,1003,47.066261,49.924126,3.0096104,49.145828,47.487003,3.3671701,48.117104,48.692608,3.1902914,14.579842,70.050278,15.369883,22.072392,72.864914,5.0626922,18.348406,71.465965,10.185626,10.392671,67.460732,22.146597,22.166527,60.930103,16.90337,16.097692,64.296318,19.605991,,,,,,,,,,,,,,,,,,,27.990618,62.353401,9.6559811,31.643942,55.261127,13.094932,29.567923,59.291348,11.140731,4955,3956,19359,21457,2211,12193,3247,14254,8911,26447,5458,40816,18.436874,66.430534,15.13259,25.595331,62.983624,11.421044,21.832125,64.79567,13.372207,,,,,,881,4777,1996,1265,5561,1518,7654,8344,3514,10338,2146,15998,26.077868,18.192713,62.411812,66.64669,11.510322,15.160594,21.965246,64.620575,13.414177
51_1,"Accomack County, Virginia",USA,840,2016,,,1163.706176757813,Rural and Towns,,Virginia,28.135969,4499,16415,6064,2054,7817,2960,2445,8598,3104,16.676552,60.845875,22.477573,16.008106,60.922764,23.06913,17.282816,60.776134,21.941048,32742,26978,5764,19807,7171,15861,12831,3030,9568,3263,16881,14147,2734,10239,3908,1594,1826,1700,,,1789,1698,1692,,,3383,3524,3392,,,982,136,287,,,1018,663,347,326,,,828,1645,483,613,,,1846,778,1064,1085,,,2210,837,1323,1094,,,1813,1615,2387,2179,,,4023,29,498,320,,,680,94,156,280,,,622,123,654,600,,,1302,54.890999,43.487984,1.6210173,41.593475,52.509411,5.8971143,48.625481,47.738693,3.6358261,8.0094233,62.661957,29.328623,19.003286,72.453453,8.5432644,13.706016,67.735527,18.558456,16.962175,64.125298,18.912529,19.17647,64.352943,16.470589,18.071934,64.239388,17.688679,,,,,,,,,,,,,,,,,,,26.049129,56.550667,17.400206,25.375422,55.562366,19.062212,25.742575,56.100964,18.156464,2297,2122,11237,12358,1960,6980,2416,7820,4419,14800,4376,23595,17.171062,63.278847,19.550089,20.441399,62.116222,17.442377,18.728544,62.725155,18.546303,,,,,,902,2750,796,918,3461,681,4448,5060,1477,6211,1820,9508,17.895683,13.458498,61.825539,68.399208,20.278776,18.142292,15.534286,65.323936,19.141775
16_1,"Ada County, Idaho",USA,840,2016,USA72,Ada,2724.688232421875,Metropolitan Area,,Idaho,163.70753,116381,202302,37605,59153,98723,19852,57228,103579,17753,32.664867,56.780468,10.554664,33.282883,55.547241,11.169878,32.049732,58.007954,9.9423161,446052,356288,89764,296191,60097,223367,177728,45639,150270,27458,222685,178560,44125,145921,32639,30172,32889,31819,,,27830,31317,30648,,,58002,64206,62467,,,11154,1422,847,,,2022,11954,1991,1671,,,1703,23108,3413,2518,,,3725,14657,17050,16005,,,21602,16496,20262,16536,,,14155,31153,37312,32541,,,35757,2019,12845,13796,,,9015,1722,10636,13612,,,11600,3741,23481,27408,,,20615,40.079052,52.666187,7.2547612,39.619514,54.673206,5.7072783,39.840004,53.710217,6.4497776,4.5406647,54.443275,41.01606,6.0536957,61.607224,32.339081,5.3157024,58.112949,36.57135,2.7636387,52.222004,45.014355,5.2515793,51.968948,42.779472,4.0309281,52.093105,43.875965,,,,,,,,,,,,,,,,,,,6.1950426,66.184624,27.620331,6.2021999,51.55146,42.246342,6.1983128,59.49881,34.302876,7898,6599,147556,150730,57431,82227,55209,88922,14497,171149,112640,298286,4.378027,58.994228,36.627747,5.3525443,55.72596,38.921494,4.8601007,57.377483,37.762417,,,,,,21583,31274,2533,19553,34265,2308,55390,56126,4841,65539,41136,111516,4.5730276,4.1121759,56.461456,61.050137,38.965519,34.837688,4.3410811,58.770939,36.887981
19_1,"Adair County, Iowa",USA,840,2016,,,1474.404174804688,Rural and Towns,,Iowa,4.8317823,825,4400,635,385,2190,307,440,2210,328,14.078498,75.085327,10.836178,13.358779,75.988899,10.652325,14.775017,74.210876,11.014104,7124,5860,1264,4294,1566,3516,2882,634,2193,689,3608,2978,630,2101,877,393,390,363,,,353,382,380,,,746,772,743,,,173,20,0,,,104,167,25,9,,,54,340,45,9,,,158,166,269,315,,,689,205,284,326,,,521,371,553,641,,,1210,14,93,65,,,84,21,81,28,,,114,35,174,93,,,198,49.008499,47.025497,3.9660056,42.493637,52.162849,5.3435116,45.576408,49.731903,4.691689,5.2356019,70.418846,24.345551,6.4102564,72.820511,20.76923,5.8290157,71.632126,22.53886,0,82.894737,17.105263,2.4793389,89.807159,7.7134986,1.2113055,86.271873,12.516824,,,,,,,,,,,,,,,,,,,11.858609,78.563286,9.5781069,7.8374457,75.616837,16.545719,10.089399,77.266922,12.643678,140,155,2489,2625,364,1985,426,2044,295,4029,790,5114,5.9047618,77.866669,16.228571,5.6247487,79.7509,14.624347,5.7684789,78.78373,15.44779,,,,,,141,854,52,184,771,31,1047,986,83,1625,325,2033,4.9665713,3.1440163,81.566383,78.194725,13.467049,18.661257,4.0826364,79.931137,15.986227
21_1,"Adair County, Kentucky",USA,840,2016,,,1049.691040039063,Rural and Towns,,Kentucky,18.330156,2244,10096,3780,954,4793,2123,1290,5303,1657,13.920595,62.630272,23.449131,12.121983,60.902161,26.975857,15.636364,64.278786,20.084848,19241,16120,3121,12741,3379,9525,7870,1655,6314,1556,9716,8250,1466,6427,1823,1574,1068,1100,,,1470,1119,1036,,,3044,2187,2136,,,481,85,75,,,621,486,220,262,,,601,967,305,337,,,1222,936,729,638,,,1046,1022,725,667,,,786,1958,1454,1305,,,1832,53,305,323,,,156,66,123,171,,,169,119,428,494,,,325,32.721088,63.67347,3.6054423,30.876747,64.930115,4.1931386,31.767412,64.323257,3.9093299,7.5960679,65.147453,27.256479,20.599251,67.883896,11.516854,13.946045,66.483765,19.570187,7.2393823,61.583012,31.177607,23.818182,60.636364,15.545455,15.777154,61.095505,23.12734,,,,,,,,,,,,,,,,,,,34.064728,57.377949,8.5573235,38.62468,50.514137,10.861182,36.164547,54.217224,9.6182299,1637,1176,6296,6780,888,3771,1237,4367,2813,8138,2125,13076,17.345133,64.410027,18.244837,26.000635,59.895172,14.104193,21.512695,62.236156,16.251146,,,,,,425,1593,554,453,1954,395,2572,2802,949,3547,878,5374,21.539658,14.097074,61.936237,69.735901,16.524105,16.167023,17.6591,66.002975,16.337923
29_1,"Adair County, Missouri",USA,840,2016,,,1469.362060546875,Rural and Towns,,Missouri,17.235371,4844,14346,2429,2226,6723,1313,2618,7623,1116,22.406218,66.358299,11.235487,21.691677,65.513542,12.794777,23.051863,67.121597,9.826539,25325,21619,3706,18023,3596,12215,10262,1953,8680,1582,13110,11357,1753,9343,2014,3765,1328,1034,,,4348,1375,1021,,,8113,2703,2055,,,542,38,35,,,308,624,79,98,,,210,1166,117,133,,,518,3413,785,475,,,1293,2748,858,684,,,863,6161,1643,1159,,,2156,393,552,511,,,413,393,391,252,,,509,786,943,763,,,922,12.465502,78.495857,9.0386381,16.573706,72.988045,10.438247,14.371996,75.93985,9.6881552,2.7636364,57.090908,40.145454,5.9487953,64.608437,29.442772,4.3285236,60.784313,34.887161,3.4280117,46.523018,50.048973,9.4777565,66.150871,24.371374,6.4720197,56.399025,37.128952,,,,,,,,,,,,,,,,,,,15.29295,64.200592,20.506454,13.274336,54.551201,32.174461,14.404894,59.955505,25.639599,689,574,6497,7009,1833,3975,2225,4210,1263,8185,4058,13506,8.1894703,60.065628,31.7449,10.604895,61.182083,28.213022,9.3513994,60.602695,30.045906,,,,,,681,1570,302,749,1657,193,2553,2599,495,3227,1430,5152,11.829221,7.4259329,61.496281,63.755291,26.674501,28.818777,9.6079197,62.635868,27.75621
40_1,"Adair County, Oklahoma",USA,840,2016,,,1485.822387695313,Rural and Towns,,Oklahoma,14.882668,1714,11256,4297,744,5459,2322,970,5797,1975,9.9264488,65.187927,24.88562,8.727273,64.035194,27.237537,11.09586,66.312057,22.592085,22113,17267,4846,13889,3378,10969,8525,2444,6921,1604,11144,8742,2402,6968,1774,1479,1328,1369,,,1437,1362,1297,,,2916,2690,2666,,,703,261,179,,,419,757,253,275,,,405,1460,514,454,,,824,713,983,892,,,1149,691,939,945,,,975,1404,1922,1837,,,2124,21,118,226,,,206,31,136,149,,,224,52,254,375,,,430,48.921364,49.61726,1.4613779,51.183231,46.720757,2.0960109,50.068588,48.148148,1.7832648,19.162996,72.173271,8.6637297,19.051205,70.707832,10.240964,19.107807,71.449814,9.442379,13.80108,68.774094,17.424826,20.087656,69.028488,10.883857,17.029257,68.904724,14.066016,,,,,,,,,,,,,,,,,,,23.61894,64.768883,11.612176,25.249376,60.785538,13.965087,24.393131,62.877441,12.729425,1565,1272,7046,7305,713,4768,949,5084,2837,9852,1662,14351,17.412731,69.596169,12.991102,22.211184,67.669601,10.119217,19.768658,68.650269,11.581075,,,,,,204,1909,632,399,2060,413,2745,2872,1045,3969,603,5617,23.02368,14.380223,69.544624,71.72702,7.431694,13.892757,18.604237,70.660492,10.735268
8_1,"Adams County, Colorado",USA,840,2016,USA18,Denver,3020.5927734375,Outskirts of Major City,,Colorado,164.57532,78098,220222,84951,37178,109496,45808,40920,110726,39143,20.376705,57.458561,22.164734,19.315052,56.886356,23.79859,21.447777,58.035839,20.516382,497115,383271,113844,334090,49181,250704,192482,58222,170518,21964,246411,190789,55622,163572,27217,33535,41376,37599,,,31597,39404,35087,,,65132,80780,72686,,,14400,4934,5680,,,5309,16472,6811,7723,,,3816,30872,11745,13403,,,9125,15344,22637,19530,,,17747,15776,25526,20722,,,12463,31120,48163,40252,,,30210,1853,11833,9877,,,4161,1287,9039,9154,,,5685,3140,20872,19031,,,9846,45.573948,48.561573,5.864481,49.118832,47.043388,3.8377814,47.399128,47.779892,4.8209791,12.521571,57.448483,30.029945,16.461233,61.692768,21.845997,14.53949,59.622433,25.838079,16.188332,55.66164,28.150026,20.54044,55.113167,24.346392,18.439589,55.377926,26.182484,,,,,,,,,,,,,,,,,,,19.506191,65.205566,15.288239,17.373884,56.742851,25.883263,18.553913,61.426159,20.019926,29336,24743,158947,159192,35891,93720,39067,95382,54079,189102,74958,318139,15.542867,59.916328,24.540806,18.456467,58.963051,22.580482,16.998545,59.440056,23.561399,,,,,,12013,35009,10986,13196,35468,8820,58008,57484,19806,70477,25209,115492,18.938766,15.3434,60.35202,61.700645,20.709213,22.955954,17.14924,61.023273,21.827486
16_3,"Adams County, Idaho",USA,840,2016,,,3529.64892578125,Rural and Towns,,Idaho,1.1386402,584,2320,512,262,1211,322,322,1109,190,17.096018,67.915688,14.988291,14.5961,67.465179,17.938719,19.864281,68.414558,11.72116,4019,3416,603,2288,1128,2093,1795,298,1171,624,1926,1621,305,1117,504,207,148,180,,,144,151,195,,,351,299,375,,,79,27,0,,,29,115,11,12,,,76,194,38,12,,,105,65,117,123,,,344,92,100,143,,,414,157,217,266,,,758,0,7,72,,,131,0,37,25,,,134,0,44,97,,,265,54.861111,45.138889,0,55.555557,44.444443,0,55.270657,44.729343,0,17.880795,77.483444,4.6357617,7.4324327,67.567566,25,12.70903,72.575249,14.715719,0,63.076923,36.923077,6.6666665,79.444443,13.888889,3.2,70.933334,25.866667,,,,,,,,,,,,,,,,,,,5.7539682,68.253967,25.992064,12.179487,66.346153,21.47436,9.3085108,67.198578,23.492908,207,111,1588,1477,262,1119,322,1044,318,2163,584,3065,7.5152335,70.683815,21.800947,13.035264,70.465996,16.498741,10.375204,70.570961,19.053833,,,,,,66,462,108,112,460,55,636,627,163,922,178,1263,16.981133,8.7719297,72.64151,73.365234,10.377358,17.862839,12.90578,73.000793,14.093429
