lau,launame,country,ccode,year,fuacode,fuaname,area_km_sq,urban_area_type,NUTS3CODE,macroregion,pop_density_km_sq,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,population_m_25plus,population_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,population_25plus,ed_isced_0to2_f_25plus_pc,ed_isced_3to5_f_25plus_pc,ed_isced_6to8_f_25plus_pc,ed_isced_0to2_m_25plus_pc,ed_isced_3to5_m_25plus_pc,ed_isced_6to8_m_25plus_pc,ed_isced_0to2_25plus_pc,ed_isced_3to5_25plus_pc,ed_isced_6to8_25plus_pc,former_GDR,population_0to14_m,population_0to14_f,population_15to64_m,population_15to64_f,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,population_m_45to64,population_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,population_45to64,ed_isced_0to2_m_45to64_pc,ed_isced_0to2_f_45to64_pc,ed_isced_3to5_m_45to64_pc,ed_isced_3to5_f_45to64_pc,ed_isced_6to8_m_45to64_pc,ed_isced_6to8_f_45to64_pc,ed_isced_0to2_45to64_pc,ed_isced_3to5_45to64_pc,ed_isced_6to8_45to64_pc
020,Akaa,Finland,246,2007,FI002,Tampere,314.3900146484375,Metropolitan Area,FI197,,53.239605,1458,6860,5269,718,3442,2499,740,3418,2770,10.730845,50.489437,38.779716,10.7824,51.689442,37.528156,10.681293,49.336029,39.982677,16738,13587,3147,,3577,,6659,,,1604,,6928,,,1973,871,985,1207,1221,1232,808,978,1114,1130,1175,1679,1963,2321,2351,2407,486,81,157,220,523,1312,506,193,203,304,510,885,992,274,360,524,1033,2197,310,600,782,788,577,575,363,638,772,769,609,597,673,1238,1554,1557,1186,1172,12,297,175,122,75,86,2,154,232,148,113,122,14,451,407,270,188,208,60.148514,38.366337,1.4851485,58.094143,41.676235,.22962113,59.082787,40.083382,.83382964,8.2822084,61.349693,30.368097,19.593908,64.771576,15.634518,13.958227,63.066734,22.975039,14.093357,70.197487,15.709156,16.818558,63.960232,19.22121,15.510556,66.953896,17.535545,19.469027,69.734512,10.79646,24.897625,62.981163,12.121212,22.288387,66.227135,11.484475,44.510639,49.106384,6.3829789,41.396103,49.43182,9.1720781,42.916492,49.272953,7.8105526,66.497719,29.143436,4.3588443,55.174564,37.219452,7.6059852,61.420185,32.764885,5.8149285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005,Alajärvi,Finland,246,2007,,,1056.739990234375,Rural and Towns,FI194,,10.123588,646,4242,3816,267,2123,1939,379,2119,1877,7.421875,48.736214,43.841911,6.167706,49.041348,44.790943,8.6628571,48.434284,42.902859,10698,8704,1990,,2435,,4329,,,1069,,4375,,,1366,719,510,585,814,831,662,433,573,739,714,1381,943,1158,1553,1545,373,34,44,134,299,970,400,81,130,238,414,684,773,115,174,372,713,1654,270,282,426,543,370,338,314,365,405,511,370,334,584,647,831,1054,740,672,19,117,103,62,45,58,5,64,50,65,47,51,24,181,153,127,92,109,56.34441,40.7855,2.8700907,55.632824,43.671768,.69541031,55.97393,42.288197,1.7378711,7.8521938,65.127022,27.020784,15.882353,71.568626,12.54902,12.195122,68.610817,19.194061,7.6788831,74.345551,17.975567,22.222221,69.230766,8.5470085,15.025907,71.761658,13.212435,18.132612,73.477669,8.3897161,29.238329,62.776413,7.9852581,23.953638,67.868645,8.1777201,41.876751,51.820728,6.3025212,49.819496,44.52467,5.6558361,46.148869,47.896439,5.9546924,71.010246,24.743778,4.2459736,63.985031,31.244154,4.7708139,67.926079,27.597536,4.4763861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009,Alavieska,Finland,246,2007,,,253.0200042724609,Rural and Towns,FI1D9,,11.133507,144,1136,940,54,565,502,90,571,438,6.4864864,51.171169,42.342342,4.8171277,50.401428,44.781445,8.1892633,51.956326,39.854412,2817,2220,597,,559,,1121,,,262,,1099,,,297,180,137,155,223,189,190,113,157,185,149,370,250,312,408,338,107,7,11,28,53,191,109,25,39,55,87,173,216,32,50,83,140,364,81,70,124,144,88,100,71,101,105,148,98,84,152,171,229,292,186,184,2,36,22,13,8,6,0,11,11,20,4,5,2,47,33,33,12,11,56.315788,42.63158,1.0526316,60.555557,39.444443,0,58.37838,41.081081,.54054052,6.1946902,61.946903,31.858408,18.248175,73.722626,8.0291967,12.8,68.400002,18.799999,7.0063696,78.980888,14.012739,25.161291,67.741936,7.0967741,16.02564,73.397438,10.576923,15.135135,77.837837,7.0270271,24.663677,66.367714,8.9686098,20.343138,71.568626,8.0882349,35.570469,59.060402,5.3691278,46.031746,51.851852,2.1164021,41.42012,55.029587,3.5502958,64.309761,33.670033,2.0202019,66.030533,32.061069,1.908397,65.11628,32.91592,1.9677997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010,Alavus,Finland,246,2007,,,1151.4599609375,Rural and Towns,FI194,,11.105901,760,5148,4569,326,2684,2201,434,2464,2368,7.2539849,49.136204,43.609814,6.2559967,51.506428,42.237576,8.2415495,46.790733,44.967716,12788,10477,2315,,2973,,5211,,,1294,,5266,,,1679,863,618,766,945,945,743,521,728,855,843,1606,1139,1494,1800,1788,404,48,81,166,400,1211,450,97,157,247,432,830,854,145,238,413,832,2041,307,318,551,611,407,417,410,433,556,630,448,398,717,751,1107,1241,855,815,32,155,96,78,36,51,3,88,53,68,65,66,35,243,149,146,101,117,54.374157,41.318977,4.3068643,52.143684,47.50869,.34762457,53.175591,44.645081,2.1793275,9.2130518,61.036469,29.750481,15.695793,70.064728,14.239482,12.730465,65.935028,21.334503,11.126373,75.686813,13.186813,20.496084,72.584854,6.9190602,15.930388,74.096382,9.9732265,19.415205,71.46199,9.1228065,26.137566,66.666664,7.1957674,22.944445,68.944443,8.1111107,47.449585,48.279953,4.2704625,45.714287,47.407406,6.8783069,46.53244,47.81879,5.6487694,72.126266,24.836212,3.0375223,64.142197,30.757341,5.1004639,68.651192,27.413387,3.9354188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016,Asikkala,Finland,246,2007,FI007,Lahti,755.5499877929688,Medium Sized Areas,FI1C3,,11.465819,791,3577,2945,363,1785,1473,428,1792,1472,10.816355,48.912895,40.270752,10.024855,49.295776,40.679371,11.592632,48.537376,39.869987,8663,7313,1351,,2356,,3621,,,1063,,3692,,,1293,416,379,545,627,833,386,348,478,651,751,802,727,1023,1278,1584,246,48,58,135,260,715,276,93,130,143,307,567,522,141,188,278,567,1282,135,192,335,423,411,495,139,216,352,413,434,400,274,408,687,836,845,895,5,108,85,93,80,83,1,70,63,71,92,96,6,178,148,164,172,179,63.730572,34.974094,1.2953368,66.346153,33.41346,.24038461,65.08728,34.164589,.74812967,13.793103,55.172413,31.034483,24.53826,56.992085,18.469658,19.394773,56.121044,24.484182,12.133891,70.083679,17.782427,23.85321,64.587158,11.559633,18.377321,67.155426,14.467253,20.737328,64.976959,14.285714,22.807018,65.869217,11.323764,21.752739,65.414711,12.832551,34.620506,54.727032,10.652463,36.85474,52.100842,11.044417,35.795456,53.345959,10.858586,55.297756,38.283062,6.4191804,53.339603,37.629353,9.031044,54.414261,37.988117,7.5976229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018,Askola,Finland,246,2007,,,218.0299987792969,Rural and Towns,FI1B1,,21.607119,328,1909,1492,147,966,774,181,943,718,8.7959242,51.193348,40.010727,7.790143,51.192368,41.017487,9.8262758,51.194355,38.97937,4711,3729,980,,867,,1887,,,411,,1842,,,456,260,271,367,356,373,216,278,327,345,300,476,549,694,701,673,144,30,58,89,125,286,163,60,88,106,188,247,307,90,146,195,313,533,71,179,237,211,155,156,97,175,250,218,155,136,168,354,487,429,310,292,1,69,32,45,20,14,0,36,29,32,30,28,1,105,61,77,50,42,66.666664,32.870369,.46296296,62.692307,37.307693,0,64.495796,35.294117,.21008404,10.791367,64.388489,24.820145,22.140221,64.575645,13.284133,16.393442,64.480873,19.125683,17.737003,72.477066,9.7859325,23.978201,68.119888,7.9019074,21.037464,70.172913,8.7896252,25.797102,61.15942,13.043478,29.77528,61.235954,8.9887638,27.817404,61.198288,10.984308,41.666668,51.666668,6.6666665,50.402145,41.554958,8.0428953,46.508171,46.062408,7.4294205,62.719299,34.210526,3.0701754,60.097324,33.090023,6.8126521,61.476357,33.679356,4.8442907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019,Aura,Finland,246,2007,FI003,Turku,95.58000183105469,Metropolitan Area,FI1C1,,39.997906,304,1512,1204,122,773,593,182,739,611,10.066225,50.066227,39.86755,8.198925,51.948925,39.85215,11.879895,48.237598,39.882507,3823,3020,803,,679,,1488,,,322,,1532,,,357,227,240,288,262,269,202,235,288,285,226,429,475,576,547,495,124,35,38,68,119,244,139,63,66,76,113,178,263,98,104,144,232,422,76,129,195,181,96,103,88,147,189,153,136,129,164,276,384,334,232,232,2,71,55,36,11,10,0,30,33,33,20,15,2,101,88,69,31,25,61.386139,37.623764,.99009901,61.233479,38.766521,0,61.305363,38.228439,.46620047,14.893617,54.893616,30.212767,26.25,61.25,12.5,20.631578,58.105263,21.263159,13.194445,67.708336,19.097221,22.916666,65.625,11.458333,18.055555,66.666664,15.277778,23.85965,63.508774,12.631579,29.007633,58.396946,12.59542,26.325411,61.060329,12.61426,52.654869,42.477875,4.8672566,42.007435,50.557621,7.4349442,46.868687,46.868687,6.2626262,68.347336,28.851542,2.8011205,55.279503,40.062111,4.6583853,62.150223,34.167892,3.6818852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035,Brändö,Finland,246,2007,,,1643.06005859375,Rural and Towns,FI200,,.31039643,52,169,221,29,92,122,23,77,99,11.764706,38.235294,50,11.934156,37.860081,50.205761,11.557789,38.693466,49.748745,510,442,68,,162,,243,,,83,,199,,,79,36,16,33,45,55,24,14,29,32,39,60,30,62,77,94,14,5,4,10,17,48,25,4,7,22,25,54,39,9,11,32,42,102,10,7,19,15,18,29,10,9,18,18,23,20,20,16,37,33,41,49,0,2,6,7,4,2,1,3,8,5,7,9,1,5,14,12,11,11,58.333332,41.666668,0,69.444443,27.777779,2.7777777,65,33.333332,1.6666666,35.714287,50,14.285714,25,56.25,18.75,30,53.333332,16.666666,13.793103,65.517242,20.689655,21.212122,54.545456,24.242424,17.741936,59.677418,22.580645,31.25,46.875,21.875,48.888889,40,11.111111,41.558441,42.857143,15.584415,43.589745,46.153847,10.256411,45.454544,41.81818,12.727273,44.680851,43.61702,11.702127,60.759495,36.708862,2.5316455,65.060242,24.096386,10.843373,62.962963,30.246914,6.7901235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043,Eckerö,Finland,246,2007,,,752.6699829101563,Rural and Towns,FI200,,1.2263011,50,335,385,29,170,186,21,165,199,6.4935064,43.506493,50,7.5324674,44.155846,48.311687,5.4545455,42.857143,51.688313,923,770,153,,217,,385,,,87,,385,,,130,54,54,59,72,61,40,50,51,71,73,94,104,110,143,134,22,12,13,26,42,103,37,10,21,28,33,57,59,22,34,54,75,160,18,30,33,42,27,25,17,33,30,39,27,27,35,63,63,81,54,52,0,8,5,3,4,2,0,11,8,5,1,3,0,19,13,8,5,5,55,45,0,68.518517,31.481482,0,62.765957,37.234043,0,24,60,16,18.518518,61.111111,20.370371,21.153847,60.576923,18.26923,25.490196,64.705879,9.8039217,35.59322,50.847458,13.559322,30.90909,57.272728,11.818182,36.619717,59.15493,4.2253523,38.888889,54.166668,6.9444447,37.762238,56.643356,5.5944057,57.534248,36.986301,5.4794521,54.098362,44.262295,1.6393442,55.97015,40.298508,3.7313433,79.230766,19.23077,1.5384616,65.517242,31.034483,3.4482758,73.732719,23.963133,2.3041475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046,Enonkoski,Finland,246,2007,,,419.2000122070313,Rural and Towns,FI1D1,,4.0004768,90,678,694,37,328,376,53,350,318,6.1559505,46.374828,47.469219,4.9932523,44.264507,50.742241,7.3509016,48.54369,44.105408,1677,1462,215,,516,,741,,,254,,721,,,262,87,58,108,122,171,73,54,80,113,156,160,112,188,235,327,50,10,12,20,53,155,48,11,33,46,81,167,98,21,45,66,134,322,21,29,59,82,92,99,38,44,65,67,84,75,59,73,124,149,176,174,2,15,9,11,11,8,1,3,10,9,6,12,3,18,19,20,17,20,68.493149,28.767124,2.7397261,55.172413,43.678162,1.1494253,61.25,36.875,1.875,18.518518,53.703705,27.777779,18.965517,75.862068,5.1724138,18.75,65.178574,16.071428,15,73.75,11.25,30.555555,60.185184,9.2592592,23.936171,65.957443,10.106383,17.699116,72.566368,9.7345133,37.704918,54.918034,7.377049,28.085106,63.404255,8.5106382,33.974358,58.974358,7.0512819,47.36842,49.122807,3.5087719,40.978592,53.822632,5.1987767,59.160305,37.786259,3.0534351,65.748032,29.527559,4.7244096,62.403099,33.720932,3.8759689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
